,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,82,971,2002,40:30,9.06,18.06,0.24,0.87,4.6,6.12,2.98,10.46,13.44,6.04,1.38,1.57,2.79,2.43,22.96,0.502,0.282,0.751,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1,77,995,2002,17:15,1.94,3.62,0.0,0.0,0.87,1.35,1.84,2.56,4.4,0.68,0.51,0.47,1.09,3.35,4.74,0.534,0.0,0.644,Andrew,DeClercq,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2,71,1219,2002,22:43,2.54,6.49,0.69,1.86,1.17,1.48,1.28,2.75,4.03,1.3,0.79,0.54,0.92,2.54,6.93,0.39,0.371,0.79,Devean,George,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
3,78,700,2002,29:16,3.04,5.62,0.0,0.0,1.35,2.13,2.99,4.24,7.23,1.21,0.65,0.9,0.91,2.42,7.42,0.541,0.0,0.633,Dale,Davis,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
4,80,1194,2002,22:14,2.83,5.64,0.0,0.05,1.05,1.6,1.73,3.91,5.64,1.0,0.48,1.88,1.18,2.84,6.7,0.501,0.0,0.656,Keon,Clark,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
5,75,94,2002,24:21,3.43,6.45,0.0,0.0,2.36,3.88,2.25,4.6,6.85,1.01,0.49,1.41,1.8,2.93,9.21,0.531,0.0,0.608,Tyson,Chandler,C,7.0,1.0,240.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
6,81,1376,2002,19:25,4.14,7.07,0.0,0.0,2.21,3.54,1.43,2.93,4.36,0.46,0.22,0.77,1.69,2.79,10.48,0.585,0.0,0.624,Eddy,Curry,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
7,82,1388,2002,24:11,3.96,9.62,0.37,1.04,1.11,1.4,1.35,2.55,3.9,1.05,0.59,0.46,0.79,2.2,9.4,0.412,0.353,0.791,Predrag,Drobnjak,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
8,82,2952,2002,25:14,3.49,8.26,0.23,0.72,1.5,1.96,0.62,2.4,3.02,1.9,0.95,0.18,1.32,2.15,8.71,0.422,0.322,0.764,Kendall,Gill,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
9,67,1086,2002,12:59,1.25,2.78,0.27,0.88,0.97,1.13,0.16,0.91,1.07,1.27,0.49,0.13,0.48,0.64,3.75,0.452,0.305,0.855,Antonio,Daniels,G,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
10,3,2893,2002,3:40,0.0,0.33,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Chris,Dudley,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
11,79,1155,2002,39:41,7.62,18.61,0.94,2.58,4.41,5.89,1.23,3.71,4.94,5.52,1.58,0.46,3.51,2.28,20.58,0.41,0.363,0.748,Ricky,Davis,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
12,42,1419,2002,15:28,2.48,6.45,0.6,2.0,0.88,1.1,0.31,1.4,1.71,0.95,0.62,0.07,1.0,1.29,6.43,0.384,0.298,0.804,Juan,Dixon,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
13,82,170,2002,35:56,6.94,13.61,0.01,0.12,5.07,6.89,2.34,6.44,8.78,2.79,0.41,1.8,2.6,2.68,18.96,0.51,0.1,0.736,Pau,Gasol,C-F,7.0,0.0,250.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
