,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,49,46408533,1975,6:55,1.49,3.694,0,0,0.918,1.143,0.082,0.184,0.551,0.531,0.143,0.02,0,0.429,3.898,0.403,0,0.804,Rod,Derline,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1,67,2290,1975,31:03,7.716,14.776,0,0,6.582,8.776,1.075,1.448,8.866,2.075,0.821,0.224,0,3.119,22.015,0.522,0,0.75,John,Drew,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2,72,2269,1975,37:26,8.889,17.694,0,0,3.681,4.431,0.653,1.389,7.278,2.833,1.306,0.486,0,3.597,21.458,0.502,0,0.831,Bob,Dandridge,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
3,74,46408507,1975,19:32,3.149,6.932,0,0,2.122,3.027,0.095,0.446,1.676,3.284,0.446,0.23,0,1.851,8.419,0.454,0,0.701,Gary,Brokaw,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4,82,46406977,1975,17:45,2.22,4.207,0,0,1.915,2.988,1.329,1.841,3.28,2.915,0.939,0.024,0,2.073,6.354,0.528,0,0.641,Charles,Dudley,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
5,2,46403298,1975,3:30,1.0,2.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0,1.0,2.0,0.5,0,0.0,John,Block,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
6,72,46406979,1975,12:01,1.542,3.736,0,0,1.083,1.569,1.139,1.833,3.125,0.639,0.278,0.361,0,1.986,4.167,0.413,0,0.69,Double,D,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
7,2,46409547,1975,7:00,0.5,2.5,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,0,2.0,1.0,0.2,0,0.0,Larry,Fogle,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
8,81,46404879,1975,20:17,3.691,8.346,0,0,1.111,1.432,0.296,0.58,2.728,2.494,0.568,0.037,0,1.691,8.494,0.442,0,0.776,Herm,Gilliam,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
9,81,2247,1975,41:11,11.185,21.099,0,0,5.432,7.716,2.914,11.284,16.914,5.074,1.284,4.074,0,3.556,27.802,0.53,0,0.704,Kareem,Abdul-Jabbar,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
10,81,2246,1975,33:18,6.877,15.333,0,0,2.123,3.21,2.383,6.407,9.012,1.975,0.481,1.049,0,2.938,15.877,0.448,0,0.662,Jim,Chones,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
11,73,46404379,1975,36:13,8.11,19.247,0,0,2.548,3.74,0.37,0.479,3.534,4.548,0.753,0.068,0,3.507,18.767,0.421,0,0.681,Fred,Carter,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
12,78,2254,1975,39:45,7.833,16.731,0,0,3.295,4.359,1.538,3.744,15.974,4.167,0.538,0.372,0,3.756,18.962,0.468,0,0.756,Dave,Cowens,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
13,78,46403281,1975,19:50,3.128,7.218,0,0,1.218,1.372,0.128,0.308,1.744,2.718,0.308,0.038,0,1.974,7.474,0.433,0,0.888,Archie,Clark,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
14,42,46406989,1975,9:42,1.81,4.595,0,0,0.524,0.69,0.5,1.0,3.524,0.738,0.31,0.095,0,1.333,4.143,0.394,0,0.759,Mel,Davis,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
15,80,2357,1975,33:12,7.863,16.763,0,0,3.263,4.438,2.575,6.25,9.088,5.625,1.538,1.413,0,3.375,18.988,0.469,0,0.735,Alvan,Adams,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
16,76,2430,1975,33:06,9.763,20.026,0,0,3.592,4.132,0.395,0.987,4.184,2.724,0.842,0.118,0,2.421,23.118,0.488,0,0.869,Fred,Brown,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
17,65,2467,1975,23:35,2.769,6.031,0,0,2.2,2.846,0.523,1.2,5.323,1.708,0.308,0.092,0,2.846,7.738,0.459,0,0.773,John,Brown,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
18,29,2437,1975,15:39,1.0,2.483,0,0,0.483,0.621,0.379,0.862,4.483,0.414,0.103,0.345,0,2.621,2.483,0.403,0,0.778,Roger,Brown,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
19,28,46409049,1975,9:57,0.964,2.821,0,0,0.643,1.036,0.357,0.464,2.607,0.464,0.143,0.107,0,1.393,2.571,0.342,0,0.621,Al,Carlson,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
20,27,46404345,1975,8:15,1.296,2.778,0,0,0.593,1.074,0.63,0.778,2.815,0.593,0.222,0.148,0,1.074,3.185,0.467,0,0.552,Zaid,Abdul-Aziz,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
21,46,46405420,1975,12:50,0.935,2.891,0,0,0.739,1.065,0.152,0.457,2.826,1.348,0.152,0.0,0,2.304,2.609,0.323,0,0.694,Don,Adams,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
22,69,46403305,1975,13:08,1.522,2.884,0,0,0.855,1.072,0.464,0.507,3.333,0.609,0.362,0.232,0,1.841,3.899,0.528,0,0.797,Jim,Fox,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
23,75,46404370,1975,31:23,6.093,13.147,0,0,2.547,3.28,0.707,1.707,2.773,4.667,1.107,0.213,0,3.133,14.733,0.463,0,0.776,Lucius,Allen,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24,72,2259,1975,40:44,9.222,20.347,0,0,6.444,8.028,0.208,0.611,2.778,7.833,1.458,0.181,0,2.153,24.889,0.453,0,0.803,Nate,Archibald,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
25,74,2449,1975,18:35,1.919,4.122,0,0,1.014,1.473,1.203,2.649,3.959,2.149,0.257,0.297,0,2.027,4.851,0.466,0,0.688,Dennis,Awtrey,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
26,26,2418,1975,8:41,0.962,2.538,0,0,0.538,1.077,0.154,0.385,1.692,1.462,0.346,0.038,0,1.077,2.462,0.379,0,0.5,Gus,Bailey,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27,73,2338,1975,21:27,3.014,6.521,0,0,1.863,2.726,0.685,1.452,5.356,1.438,0.178,0.219,0,3.027,7.89,0.462,0,0.683,Mike,Bantom,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
28,52,46408522,1975,11:48,1.692,3.481,0,0,0.981,1.173,0.288,0.904,1.192,1.635,0.385,0.038,0,1.115,4.365,0.486,0,0.836,Daniel,Anderson,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
29,75,2427,1975,23:52,2.293,4.853,0,0,0.867,1.08,1.267,2.4,4.493,1.107,0.733,0.4,0,2.773,5.453,0.473,0,0.802,Corky,Calhoun,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
30,22,46408532,1975,5:43,1.136,2.045,0,0,0.5,0.727,0.091,0.045,0.591,0.273,0.045,0.045,0,1.091,2.773,0.556,0,0.688,Jerome,Anderson,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
