,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,81,971,2001,39:09,8.14,17.3,0.46,1.43,4.43,5.53,3.0,9.11,12.11,5.21,1.19,1.56,2.83,2.27,21.16,0.47,0.319,0.801,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1,61,995,2001,10:21,1.1,2.44,0.0,0.0,0.46,0.82,1.21,1.46,2.67,0.36,0.38,0.39,0.56,2.13,2.66,0.45,0.0,0.56,Andrew,DeClercq,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2,25,1217,2001,5:52,0.52,1.56,0.0,0.0,1.12,1.6,0.48,0.88,1.36,0.12,0.08,0.24,0.4,0.6,2.16,0.333,0.0,0.7,Obinna,Ekezie,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
3,82,1219,2001,21:29,2.62,6.38,0.8,2.17,1.04,1.54,0.95,2.74,3.7,1.35,0.87,0.51,0.8,2.32,7.09,0.411,0.371,0.675,Devean,George,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4,22,1336,2001,17:22,1.77,4.18,0.32,1.0,1.32,1.68,0.32,0.95,1.27,2.23,0.5,0.14,1.55,1.68,5.18,0.424,0.318,0.784,Eddie,Gill,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
5,78,700,2001,31:20,3.79,7.44,0.0,0.0,1.92,2.72,3.36,5.46,8.82,1.23,0.79,1.06,0.79,2.47,9.51,0.51,0.0,0.708,Dale,Davis,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
6,55,2948,2001,16:05,2.56,6.31,0.82,2.38,0.6,0.67,0.42,1.05,1.47,1.11,0.4,0.11,0.75,0.91,6.55,0.406,0.344,0.892,Dell,Curry,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
7,81,1194,2001,27:01,4.69,9.57,0.0,0.06,1.91,2.84,2.25,5.2,7.44,1.09,0.72,1.51,1.73,3.19,11.3,0.49,0.0,0.674,Keon,Clark,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
8,1,734,2001,5:00,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,Vinny,Del Negro,,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9,71,94,2001,19:32,2.13,4.28,0.0,0.0,1.89,3.13,1.61,3.23,4.83,0.76,0.39,1.31,1.39,2.52,6.14,0.497,0.0,0.604,Tyson,Chandler,C,7.0,1.0,240.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
10,72,1376,2001,15:59,2.63,5.24,0.0,0.0,1.46,2.22,1.54,2.24,3.78,0.35,0.22,0.74,0.96,2.4,6.71,0.501,0.0,0.656,Eddy,Curry,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
11,64,1388,2001,18:19,2.98,6.47,0.0,0.03,0.86,1.14,1.17,2.25,3.42,0.8,0.31,0.48,0.8,1.7,6.83,0.461,0.0,0.753,Predrag,Drobnjak,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
12,65,2952,2001,21:44,2.49,6.49,0.09,0.68,0.65,0.95,0.45,2.38,2.83,1.54,0.68,0.12,0.85,2.15,5.72,0.384,0.136,0.677,Kendall,Gill,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
13,82,1086,2001,26:28,3.28,7.46,0.7,2.39,1.93,2.56,0.28,1.87,2.15,2.78,0.59,0.15,0.85,1.27,9.18,0.44,0.291,0.752,Antonio,Daniels,G,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
