,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,44,2290,1982,27:24,7.227,15.25,0.0,0.114,6.727,8.909,1.341,1.932,5.341,2.205,0.568,0.159,2.409,3.455,21.182,0.474,0.0,0.755,John,Drew,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1,75,2631,1982,18:48,2.267,4.253,0.0,0.04,1.72,2.32,1.2,1.92,5.413,1.373,0.573,0.853,1.08,3.253,6.253,0.533,0.0,0.741,Bill,Garnett,,,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2,58,2601,1982,8:02,1.569,3.672,0.052,0.172,0.586,0.741,0.241,0.276,1.069,1.138,0.345,0.103,0.534,1.362,3.776,0.427,0.3,0.791,Jim,Brogan,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
3,73,3064,1982,13:31,1.479,3.534,0.0,0.0,0.452,0.918,0.712,1.671,3.685,0.589,0.425,0.329,0.63,1.973,3.411,0.419,0.0,0.493,Earl,Cureton,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
4,77,2382,1982,20:54,2.766,5.792,0.013,0.117,1.26,1.597,0.182,0.675,1.338,3.766,0.649,0.039,1.649,2.468,6.805,0.478,0.111,0.789,Phil,Ford,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
5,62,2611,1982,10:58,2.113,4.968,0.0,0.016,1.226,1.742,0.661,0.984,2.79,0.742,0.387,0.371,0.484,1.306,5.452,0.425,0.0,0.704,Brad,Branson,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
6,80,2459,1982,17:57,1.963,4.675,0.075,0.3,0.888,1.188,0.55,0.7,2.388,2.238,0.35,0.063,0.638,1.863,4.888,0.42,0.25,0.747,Marty,Byrnes,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
7,75,2993,1982,35:52,7.987,16.24,0.027,0.187,4.133,5.04,0.347,1.547,2.8,8.107,1.693,0.133,2.813,2.76,20.133,0.492,0.143,0.82,Larry,Drew,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
8,82,2925,1982,30:05,5.549,9.805,0.0,0.0,4.634,6.232,1.268,3.085,7.195,1.659,0.427,1.232,1.817,3.793,15.732,0.566,0.0,0.744,Bill,Cartwright,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
9,53,2623,1982,13:11,2.075,3.887,0.0,0.019,0.774,1.0,0.962,1.264,3.415,0.887,0.245,0.226,0.698,1.868,4.925,0.534,0.0,0.774,Bruce,Flowers,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
10,79,3077,1982,37:49,9.937,19.354,0.0,0.038,4.266,5.937,2.785,5.924,8.709,2.139,1.367,1.962,3.608,3.291,24.139,0.513,0.0,0.719,Joe,"Barry,Carroll",,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
11,82,542,1982,21:49,3.524,6.049,0.0,0.0,1.829,2.659,1.585,4.512,6.098,1.171,0.183,1.098,1.61,2.085,8.878,0.583,0.0,0.688,James,Donaldson,,,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
12,66,2286,1982,13:58,2.561,5.682,0.091,0.47,1.03,1.152,0.136,0.591,1.197,1.924,0.424,0.0,0.667,0.667,6.242,0.451,0.194,0.895,Charlie,Criss,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
13,4,2513,1982,8:30,1.0,2.75,0.0,0.25,0.5,0.5,0.75,1.0,1.75,0.75,0.0,0.0,0.75,1.0,2.5,0.364,0.0,1.0,Calvin,Garrett,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
14,15,2364,1982,9:20,0.933,2.8,0.067,0.467,0.667,0.867,0.2,0.733,1.267,1.533,0.4,0.0,0.733,1.333,2.6,0.333,0.143,0.769,Mike,Bratz,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
15,5,2331,1982,9:48,1.8,3.8,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,0.4,0.2,1.8,1.0,3.6,0.474,0.0,0.0,Terry,Duerod,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
16,74,2312,1982,26:32,4.649,10.905,0.095,0.23,1.919,2.297,0.743,1.068,1.946,1.297,1.176,0.338,1.243,1.662,11.311,0.426,0.412,0.835,Ron,Brewer,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
17,41,2359,1982,15:40,1.756,4.439,0.22,0.854,1.0,1.122,0.463,0.854,1.317,2.805,1.073,0.049,0.61,1.463,4.732,0.396,0.257,0.891,Don,Buse,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
18,81,2569,1982,15:38,2.815,5.963,0.0,0.099,1.062,1.395,0.173,0.568,1.049,2.728,0.519,0.074,0.914,1.469,6.691,0.472,0.0,0.761,Franklin,Edwards,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
19,14,2565,1982,10:34,1.0,2.429,0.0,0.0,0.214,0.357,0.643,1.357,3.429,0.5,0.214,0.357,0.214,1.786,2.214,0.412,0.0,0.6,Jeffrey,Crompton,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
20,31,581,1982,21:30,4.129,8.484,0.0,0.0,2.226,3.484,1.161,2.258,5.0,1.29,0.323,0.581,1.323,3.548,10.484,0.487,0.0,0.639,James,Edwards,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
21,79,2247,1982,32:20,9.139,15.544,0.0,0.025,3.519,4.696,1.608,3.911,7.494,2.532,0.658,1.937,1.899,2.785,21.797,0.588,0.0,0.749,Kareem,Abdul-Jabbar,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
