,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,51,1986,2012,9:21,1.14,2.78,0.0,0.0,0.35,0.53,0.78,1.55,2.33,0.25,0.25,0.22,0.37,1.31,2.63,0.408,0.0,0.667,Joel,Freeland,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1,80,169,2012,34:58,5.36,10.86,0.01,0.18,3.35,3.95,2.3,5.48,7.78,3.98,1.0,1.74,1.96,3.19,14.09,0.494,0.071,0.848,Marc,Gasol,C,7.0,1.0,255.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2,58,1857,2012,23:29,2.93,6.66,0.6,1.79,0.88,1.28,1.41,4.19,5.6,1.12,0.62,0.76,1.07,1.76,7.34,0.44,0.337,0.689,Earl,Clark,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3,77,136,2012,33:31,5.21,11.77,1.14,3.58,3.17,4.23,0.78,2.31,3.09,7.39,1.61,0.34,2.75,2.78,14.73,0.443,0.319,0.748,Goran,Dragic,G,6.0,3.0,190.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4,71,1992,2012,12:58,1.48,3.39,0.44,1.15,0.49,0.62,0.32,1.62,1.94,1.94,0.58,0.08,1.14,1.23,3.89,0.436,0.378,0.795,Nando,De Colo,,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
5,68,971,2012,29:44,6.21,12.5,0.03,0.24,2.32,2.96,1.1,6.69,7.79,2.34,1.15,0.91,1.62,2.26,14.76,0.496,0.125,0.786,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
6,71,1850,2012,18:09,2.65,6.56,1.15,3.04,1.07,1.18,0.48,1.46,1.94,2.13,1.0,0.04,1.14,2.04,7.52,0.403,0.38,0.905,Toney,Douglas,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
7,75,107,2012,30:30,6.43,13.81,0.05,0.29,4.16,5.64,2.96,6.99,9.95,2.65,1.44,0.73,3.0,3.59,17.07,0.465,0.182,0.738,DeMarcus,Cousins,C,6.0,11.0,270.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
8,71,167,2012,32:31,5.13,12.27,1.9,5.1,4.03,4.9,0.92,4.25,5.17,2.48,0.9,0.51,1.56,1.83,16.18,0.418,0.373,0.822,Danilo,Gallinari,F,6.0,10.0,225.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
9,66,84,2012,16:49,2.26,4.91,0.3,1.06,1.14,1.48,1.32,1.53,2.85,0.92,0.88,0.36,0.52,1.8,5.95,0.46,0.286,0.765,DeMarre,Carroll,F,6.0,8.0,215.0,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
10,66,94,2012,32:44,3.86,6.06,0.0,0.0,2.71,3.91,4.08,6.58,10.65,0.94,0.64,1.14,1.32,2.85,10.44,0.638,0.0,0.694,Tyson,Chandler,C,7.0,1.0,240.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
11,2,1376,2012,12:30,2.0,4.0,0.0,0.0,0.5,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.5,3.5,4.5,0.5,0.0,0.25,Eddy,Curry,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
12,60,186,2012,18:00,2.58,7.07,0.98,3.13,0.87,1.08,0.52,1.83,2.35,0.83,0.32,0.38,0.88,1.07,7.02,0.366,0.314,0.8,Gerald,Green,G-F,6.0,7.0,205.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
13,4,1733,2012,5:15,0.0,2.25,0.0,0.75,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,Will,Conroy,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
14,43,95,2012,25:06,4.88,10.58,1.21,2.93,2.05,2.58,1.05,4.02,5.07,1.35,1.05,0.28,1.4,2.77,13.02,0.462,0.413,0.793,Wilson,Chandler,F,6.0,9.0,225.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
15,75,1562,2012,20:49,4.13,10.13,1.51,3.89,1.43,1.69,0.24,1.49,1.73,1.88,0.47,0.21,1.81,1.79,11.2,0.408,0.387,0.843,Ben,Gordon,G,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
16,72,1474,2012,16:28,2.47,5.36,0.99,2.31,0.32,0.44,0.24,1.11,1.35,0.76,0.4,0.17,0.43,1.33,6.25,0.461,0.428,0.719,Willie,Green,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
17,1,1504,2012,6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matt,Carroll,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
18,79,138,2012,27:26,3.96,8.47,1.34,3.43,1.63,2.05,1.0,2.1,3.1,2.57,0.95,0.1,1.28,1.62,10.9,0.468,0.391,0.796,Jared,Dudley,F,6.0,7.0,237.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
19,49,170,2012,33:46,5.51,11.82,0.16,0.57,2.55,3.63,2.27,6.33,8.59,4.08,0.49,1.24,2.12,1.9,13.73,0.466,0.286,0.702,Pau,Gasol,C-F,7.0,0.0,250.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
20,77,112,2012,17:30,1.83,4.77,0.82,2.49,0.61,0.95,0.45,1.97,2.43,1.22,0.82,0.22,0.64,1.65,5.09,0.384,0.328,0.644,Jae,Crowder,F,6.0,6.0,235.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
21,38,160,2012,11:15,1.97,4.0,0.58,1.42,0.79,1.03,0.16,0.76,0.92,1.16,0.5,0.03,0.84,1.71,5.32,0.493,0.407,0.769,Evan,Fournier,G-F,6.0,7.0,205.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
22,18,2019,2012,8:15,0.89,2.72,0.17,0.83,0.28,0.56,0.28,0.56,0.83,1.72,0.56,0.0,0.89,0.28,2.22,0.327,0.2,0.5,Diante,Garrett,,,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
23,75,171,2012,35:49,6.95,16.71,1.12,3.47,3.2,3.93,1.32,4.83,6.15,2.69,1.51,0.71,2.64,2.43,18.21,0.416,0.323,0.814,Rudy,Gay,F,6.0,8.0,230.0,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
