,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,17,46396616,1961,25:10,3.647,8.529,0,0,2.059,3.176,0,0,4.706,0.471,0,0,0,4.059,9.353,0.428,0,0.648,Si,Green,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1,10,46398147,1961,28:06,6.1,15.2,0,0,3.8,4.2,0,0,6.8,0.9,0,0,0,3.5,16.0,0.401,0,0.905,Dave,Gambee,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2,4,46399702,1961,9:15,0.75,3.0,0,0,0.75,1.0,0,0,1.5,0.25,0,0,0,1.5,2.25,0.25,0,0.75,Jimmy,Darrow,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
3,33,46392456,1961,27:05,6.455,16.273,0,0,2.818,3.545,0,0,2.0,6.061,0,0,0,1.848,15.727,0.397,0,0.795,Bob,Cousy,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4,41,46392455,1961,20:24,3.39,7.659,0,0,2.659,3.171,0,0,5.634,0.341,0,0,0,3.049,9.439,0.443,0,0.838,Larry,Foust,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
5,21,46390245,1961,9:00,1.81,4.667,0,0,0.619,0.857,0,0,0.762,1.333,0,0,0,0.905,4.238,0.388,0,0.722,Carl,Braun,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
6,12,46397630,1961,33:10,7.0,14.167,0,0,2.75,3.25,0,0,3.833,0.667,0,0,0,2.5,16.75,0.494,0,0.846,Hal,Greer,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
7,3,46399184,1961,9:00,1.333,4.667,0,0,0.333,1.333,0,0,1.0,0.0,0,0,0,0.0,3.0,0.286,0,0.25,Howie,Carl,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
8,6,46399187,1961,11:30,1.167,3.833,0,0,1.0,1.5,0,0,1.833,1.5,0,0,0,2.333,3.333,0.304,0,0.667,Donnie,Butcher,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
9,11,46398149,1961,34:49,7.091,16.364,0,0,2.455,4.727,0,0,12.182,1.0,0,0,0,3.818,16.636,0.433,0,0.519,Johnny,Green,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
10,5,46399200,1961,15:48,3.2,8.0,0,0,0.6,1.6,0,0,4.2,0.0,0,0,0,1.8,7.0,0.4,0,0.375,Stacey,Arceneaux,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
11,11,46392463,1961,34:05,6.091,17.364,0,0,4.455,5.273,0,0,6.727,2.636,0,0,0,4.455,16.636,0.351,0,0.845,Paul,Arizin,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
12,11,46398676,1961,36:32,6.182,11.182,0,0,3.0,4.909,0,0,5.455,5.909,0,0,0,3.818,15.364,0.553,0,0.611,Alvin,Attles,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
13,11,46397632,1961,43:43,15.545,35.727,0,0,10.0,12.727,0,0,18.909,2.091,0,0,0,2.818,41.091,0.435,0,0.786,Elgin,Baylor,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
14,8,46399185,1961,40:15,11.125,20.5,0,0,5.375,9.125,0,0,20.0,0.625,0,0,0,2.875,27.625,0.543,0,0.589,Walt,Bellamy,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
15,10,46396109,1961,24:30,4.3,11.9,0,0,1.4,2.4,0,0,2.2,0.8,0,0,0,3.3,10.0,0.361,0,0.583,Al,Bianchi,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
16,9,46399698,1961,12:53,0.889,3.667,0,0,0.222,0.667,0,0,0.889,0.333,0,0,0,1.333,2.0,0.242,0,0.333,George,Blaney,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
17,8,46398674,1961,24:30,4.5,11.125,0,0,2.0,2.625,0,0,1.25,1.125,0,0,0,2.125,11.0,0.404,0,0.762,Ralph,Davis,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
18,10,46397637,1961,38:00,7.3,15.4,0,0,3.3,3.5,0,0,4.9,0.4,0,0,0,3.4,17.9,0.474,0,0.943,Arlen,Bockhorn,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
19,1,46399705,1961,3:00,1.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.0,0.333,0,0.0,George,H.,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
20,10,46398665,1961,32:48,5.5,13.3,0,0,2.6,3.6,0,0,9.3,0.2,0,0,0,3.2,13.6,0.414,0,0.722,Bob,Boozer,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
21,21,46398156,1961,9:37,1.714,4.333,0,0,1.143,1.619,0,0,1.952,0.429,0,0,0,1.286,4.571,0.396,0,0.706,Gene,Guarilia,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
22,10,46396114,1961,41:30,10.3,23.5,0,0,7.9,9.8,0,0,5.7,4.2,0,0,0,3.4,28.5,0.438,0,0.806,Richie,Guerin,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
23,60,46396101,1961,37:41,9.417,19.9,0,0,5.283,6.317,0,0,8.467,0.917,0,0,0,3.683,24.117,0.473,0,0.836,Cliff,Hagan,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24,11,46398664,1961,16:10,2.545,7.0,0,0,1.545,2.636,0,0,6.545,0.364,0,0,0,3.091,6.636,0.364,0,0.586,Harvey,Halbrook,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
