,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,82,971,2003,39:25,9.8,19.65,0.13,0.52,4.49,5.67,2.99,10.9,13.89,4.99,1.46,2.17,2.59,2.46,24.23,0.499,0.256,0.791,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1,4,1526,2003,5:57,0.5,1.25,0.0,0.5,0.25,0.25,0.25,1.0,1.25,0.0,0.0,0.0,0.5,0.75,1.25,0.4,0.0,1.0,Josh,Davis,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2,71,995,2003,17:01,1.31,2.75,0.0,0.0,0.62,0.76,1.85,2.62,4.46,0.62,0.66,0.45,0.76,3.06,3.24,0.477,0.0,0.815,Andrew,DeClercq,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3,82,1219,2003,23:51,2.84,6.96,0.79,2.27,0.89,1.17,1.06,2.99,4.05,1.37,0.99,0.46,1.07,2.3,7.37,0.408,0.349,0.76,Devean,George,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4,22,1336,2003,7:11,0.68,1.64,0.14,0.36,0.77,0.91,0.18,0.59,0.77,0.73,0.41,0.05,0.55,0.73,2.27,0.417,0.375,0.85,Eddie,Gill,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
5,76,700,2003,22:07,1.75,3.7,0.0,0.0,0.86,1.39,2.08,3.16,5.24,0.95,0.57,0.82,0.53,2.03,4.36,0.473,0.0,0.613,Dale,Davis,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
6,2,1194,2003,13:30,1.0,3.0,0.0,0.0,0.0,0.0,0.5,3.0,3.5,0.5,0.5,0.0,0.0,0.5,2.0,0.333,0.0,0.0,Keon,Clark,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
7,35,94,2003,22:20,1.91,4.51,0.0,0.03,2.26,3.37,2.34,5.37,7.71,0.66,0.49,1.23,1.09,2.49,6.09,0.424,0.0,0.669,Tyson,Chandler,C,7.0,1.0,240.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
8,73,1376,2003,29:29,5.71,11.51,0.01,0.01,3.22,4.79,1.96,4.22,6.18,0.93,0.33,1.14,2.42,3.53,14.66,0.496,1.0,0.671,Eddy,Curry,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
9,61,1388,2003,15:36,2.44,6.21,0.18,0.59,1.2,1.41,0.89,2.33,3.21,0.64,0.36,0.39,0.79,1.39,6.26,0.393,0.306,0.849,Predrag,Drobnjak,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
10,56,2952,2003,25:09,3.84,9.79,0.16,0.68,1.79,2.43,1.09,2.3,3.39,1.59,1.16,0.29,1.48,1.91,9.63,0.392,0.237,0.735,Kendall,Gill,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
11,69,1086,2003,21:57,2.71,5.77,0.61,1.68,2.25,2.67,0.33,1.71,2.04,4.32,0.65,0.09,0.88,0.93,8.28,0.47,0.362,0.842,Antonio,Daniels,G,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
12,79,1155,2003,31:18,5.65,12.03,0.66,1.77,2.48,3.46,0.97,3.56,4.53,3.28,1.22,0.28,2.39,2.16,14.43,0.469,0.371,0.718,Ricky,Davis,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
13,53,1474,2003,14:30,2.7,6.74,0.36,1.15,1.11,1.53,0.3,0.92,1.23,1.0,0.49,0.09,1.11,1.57,6.87,0.401,0.311,0.728,Willie,Green,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
14,16,1504,2003,4:12,0.44,1.0,0.06,0.19,0.25,0.38,0.06,0.31,0.38,0.13,0.06,0.0,0.38,0.5,1.19,0.438,0.333,0.667,Matt,Carroll,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
15,71,1419,2003,20:46,3.48,8.97,0.83,2.79,1.56,1.96,0.42,1.66,2.08,1.93,1.15,0.06,1.46,1.56,9.35,0.388,0.298,0.799,Juan,Dixon,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
16,78,170,2003,31:27,6.49,13.45,0.05,0.19,4.68,6.55,2.64,5.05,7.69,2.54,0.56,1.69,2.4,2.37,17.71,0.482,0.267,0.714,Pau,Gasol,C-F,7.0,0.0,250.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
17,44,1103,2003,13:00,1.34,2.95,0.0,0.0,0.43,0.8,1.23,2.57,3.8,0.39,0.14,1.05,0.48,1.55,3.11,0.454,0.0,0.543,Adonal,Foyle,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
18,15,1182,2003,5:12,0.27,1.2,0.07,0.47,0.2,0.2,0.0,0.4,0.4,0.87,0.27,0.0,0.53,0.07,0.8,0.222,0.143,1.0,Bryce,Drew,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
19,52,1501,2003,9:00,1.21,2.67,0.65,1.77,0.44,0.5,0.23,0.85,1.08,0.46,0.31,0.08,0.13,0.96,3.52,0.453,0.37,0.885,Richie,Frahm,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
20,70,817,2003,17:32,1.09,2.8,0.04,0.21,0.7,0.83,0.31,0.93,1.24,0.76,0.33,0.07,0.69,2.19,2.91,0.388,0.2,0.845,Michael,Curry,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
21,76,1325,2003,21:29,2.89,6.13,0.72,1.63,3.13,3.57,1.32,2.86,4.17,1.36,0.87,0.26,1.11,2.71,9.64,0.472,0.444,0.878,Brian,Cardinal,,,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
22,79,1232,2003,40:28,5.7,14.14,0.92,3.16,4.27,5.51,1.47,4.01,5.48,6.24,1.76,0.44,3.72,3.25,16.58,0.403,0.292,0.775,Steve,Francis,G,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
23,85,1018,2003,31:35,5.89,12.4,0.11,0.4,4.39,5.05,2.22,5.29,7.52,2.05,0.8,0.44,2.16,2.61,16.28,0.475,0.265,0.869,Shareef,Abdur-Rahim,F,,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
24,5,1224,2003,17:24,2.2,7.4,0.0,0.6,0.0,0.0,0.4,1.8,2.2,2.4,0.8,0.0,2.4,1.8,4.4,0.297,0.0,0.0,Anthony,Carter,,,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
25,34,1401,2003,7:26,0.44,1.41,0.03,0.24,0.38,0.53,0.53,1.03,1.61,0.41,0.26,0.09,0.32,1.09,1.29,0.313,0.125,0.722,Tremaine,Fowlkes,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
26,58,1451,2003,10:45,1.47,3.38,0.07,0.24,1.03,1.28,0.66,1.59,2.24,0.57,0.26,0.07,0.66,1.05,4.03,0.434,0.286,0.811,Devin,Brown,,,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
27,81,830,2003,35:05,7.65,15.68,0.91,2.3,3.57,4.09,0.54,2.8,3.35,7.31,1.26,0.22,2.72,3.05,19.79,0.488,0.398,0.873,Sam,Cassell,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
28,56,1471,2003,18:32,3.63,7.34,0.2,0.64,1.07,1.39,1.18,1.43,2.61,2.07,0.95,0.21,0.79,0.91,8.52,0.494,0.306,0.769,Marquis,Daniels,,,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
29,4,1525,2003,10:45,0.75,2.0,0.0,0.0,0.5,1.5,1.0,1.75,2.75,0.5,0.0,0.25,1.0,1.25,2.0,0.375,0.0,0.333,Hiram,Fuller,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
30,36,1427,2003,12:18,1.19,4.39,0.53,2.06,0.36,0.56,0.25,0.75,1.0,1.42,0.5,0.11,0.67,0.89,3.28,0.272,0.257,0.65,J.R.,Bremer,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
31,72,1158,2003,14:12,1.94,4.47,0.0,0.0,0.63,0.72,1.22,2.46,3.68,0.61,0.32,0.5,0.67,1.97,4.51,0.435,0.0,0.865,Michael,Doleac,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
32,55,1366,2003,17:35,2.13,4.62,0.69,1.8,0.31,0.49,0.75,1.91,2.65,1.16,0.55,0.13,0.53,1.45,5.25,0.461,0.384,0.63,Kedrick,Brown,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
33,74,1368,2003,30:12,3.89,7.96,0.01,0.03,3.08,4.51,2.41,5.03,7.43,1.51,0.89,0.7,1.89,1.95,10.88,0.489,0.5,0.683,Kwame,Brown,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
34,2,1508,2003,6:30,0.5,3.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.5,0.143,0.0,0.5,Alex,Garcia,,,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
35,82,795,2003,33:55,3.87,8.39,0.6,1.73,1.8,2.1,0.84,3.17,4.01,4.23,1.84,0.5,1.89,2.27,10.13,0.461,0.345,0.86,Doug,Christie,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
36,80,831,2003,34:26,4.24,8.9,0.0,0.01,1.98,2.31,2.96,5.66,8.63,1.94,0.98,0.91,1.26,2.54,10.45,0.476,0.0,0.854,P.J.,Brown,,,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
