,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,40,46398147,1967,21:25,4.475,10.9,0,0,3.875,4.625,0,0,6.3,1.0,0,0,0,3.1,12.825,0.411,0,0.838,Dave,Gambee,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1,25,46403298,1967,34:40,7.16,17.2,0,0,5.68,7.2,0,0,10.28,1.16,0,0,0,3.68,20.0,0.416,0,0.789,John,Block,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2,17,46403818,1967,5:49,0.882,2.529,0,0,0.235,0.765,0,0,1.882,0.294,0,0,0,0.941,2.0,0.349,0,0.308,Lloyd,Dove,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3,81,46397630,1967,40:00,9.568,19.914,0,0,5.16,6.728,0,0,5.42,4.519,0,0,0,3.519,24.296,0.48,0,0.767,Hal,Greer,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4,1,46404329,1967,5:00,1.0,2.0,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0,0.0,3.0,0.5,0,1.0,George,Carter,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
5,37,46403281,1967,36:29,6.865,14.973,0,0,3.973,5.568,0,0,4.243,4.486,0,0,0,2.865,17.703,0.458,0,0.714,Archie,Clark,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
6,55,46398149,1967,15:15,3.273,6.909,0,0,1.2,2.673,0,0,5.564,0.818,0,0,0,1.891,7.745,0.474,0,0.449,Johnny,Green,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
7,27,46403305,1967,12:06,1.222,3.037,0,0,1.037,1.778,0,0,4.407,0.407,0,0,0,1.778,3.481,0.402,0,0.583,Jim,Fox,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
8,67,46398676,1967,29:43,3.746,8.06,0,0,2.239,3.224,0,0,4.119,5.821,0,0,0,4.239,9.731,0.465,0,0.694,Alvin,Attles,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
9,41,46401260,1967,17:24,2.537,6.22,0,0,1.585,2.195,0,0,4.707,0.561,0,0,0,3.122,6.659,0.408,0,0.722,Jim,Barnes,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
10,67,46398158,1967,31:02,7.239,14.716,0,0,4.418,5.716,0,0,2.91,3.104,0,0,0,2.91,18.896,0.492,0,0.773,Dick,Barnett,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
11,39,46400203,1967,25:20,3.949,9.308,0,0,2.077,3.154,0,0,2.41,3.308,0,0,0,1.872,9.974,0.424,0,0.659,John,Barnhill,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
12,38,46397632,1967,40:23,10.421,23.632,0,0,5.763,7.5,0,0,12.658,4.579,0,0,0,2.921,26.605,0.441,0,0.768,Elgin,Baylor,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
13,77,46400212,1967,37:28,7.74,15.857,0,0,5.455,6.844,0,0,11.779,2.286,0,0,0,3.571,20.935,0.488,0,0.797,Zelmo,Beaty,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
14,68,46399185,1967,33:55,6.426,11.868,0,0,4.338,6.529,0,0,11.735,2.162,0,0,0,3.132,17.191,0.542,0,0.664,Walt,Bellamy,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
15,63,46401248,1967,11:01,1.19,3.254,0,0,0.651,0.968,0,0,1.524,1.603,0,0,0,2.032,3.032,0.366,0,0.672,Emmette,Bryant,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
16,12,46403315,1967,9:45,1.417,3.167,0,0,0.583,1.0,0,0,2.75,0.75,0,0,0,2.167,3.417,0.447,0,0.583,Charles,Acton,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
17,28,46403274,1967,7:21,1.429,4.0,0,0,0.5,0.821,0,0,1.75,0.464,0,0,0,1.571,3.357,0.357,0,0.609,Henry,Akin,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
18,7,46403317,1967,4:08,0.143,1.429,0,0,0.571,1.143,0,0,0.286,0.571,0,0,0,0.571,0.857,0.1,0,0.5,Cliff,Anderson,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
19,25,46403285,1967,22:28,3.76,9.28,0,0,1.48,2.2,0,0,3.48,2.96,0,0,0,1.92,9.0,0.405,0,0.673,Jim,Barnett,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
20,44,46403278,1967,41:08,10.273,23.477,0,0,6.545,9.0,0,0,5.114,6.568,0,0,0,3.227,27.091,0.438,0,0.727,Dave,Bing,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
21,34,46398665,1967,38:49,8.029,16.059,0,0,5.265,6.559,0,0,9.294,1.559,0,0,0,2.941,21.324,0.5,0,0.803,Bob,Boozer,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
22,36,46403322,1967,6:25,1.167,3.0,0,0,0.25,0.389,0,0,2.528,0.528,0,0,0,1.639,2.583,0.389,0,0.643,Nate,Bowman,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
