,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,69,2290,1976,36:15,9.42,18.536,0,0,5.565,7.797,1.188,1.696,9.101,1.797,0.638,0.145,0,3.58,24.406,0.508,0,0.714,John,Drew,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1,70,46409585,1976,13:06,2.614,6.057,0,0,1.2,1.614,0.271,0.329,2.529,0.657,0.5,0.129,0,2.243,6.429,0.432,0,0.743,Steve,Green,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
2,70,2269,1976,35:43,8.357,17.9,0,0,4.043,5.243,0.571,0.743,6.271,3.8,1.129,0.343,0,3.171,20.757,0.467,0,0.771,Bob,Dandridge,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
3,80,46408507,1976,18:34,3.025,7.05,0,0,2.038,2.738,0.225,0.85,1.538,2.85,0.363,0.425,0,2.05,8.088,0.429,0,0.744,Gary,Brokaw,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4,79,46406977,1976,21:17,2.785,5.329,0,0,1.633,2.57,1.506,2.241,3.747,4.392,0.848,0.076,0,2.139,7.203,0.523,0,0.635,Charles,Dudley,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
5,6,2547,1976,9:20,1.0,5.167,0,0,0.667,2.167,0.0,0.333,0.833,0.333,0.167,0.0,0,1.167,2.667,0.194,0,0.308,Ron,Davis,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
6,33,46406979,1976,16:43,1.667,3.758,0,0,1.485,2.182,1.03,1.848,2.879,0.879,0.333,0.242,0,2.818,4.818,0.444,0,0.681,Double,D,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
7,73,46409589,1976,18:09,3.425,7.849,0,0,1.384,1.945,0.301,0.425,2.562,2.452,0.521,0.041,0,1.452,8.233,0.436,0,0.711,Mike,Flynn,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
8,82,46409587,1976,16:14,1.854,4.098,0,0,2.293,2.707,0.256,0.695,4.402,1.451,0.354,0.585,0,2.378,6.0,0.452,0,0.847,Jim,Eakins,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
9,81,2359,1976,36:22,3.284,7.889,0,0,1.407,1.79,0.185,0.519,3.333,8.457,2.926,0.173,0,1.63,7.975,0.416,0,0.786,Don,Buse,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
10,80,46404879,1976,20:48,4.075,9.3,0,0,1.15,1.5,0.8,1.713,2.513,2.125,0.975,0.075,0,2.1,9.3,0.438,0,0.767,Herm,Gilliam,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
