,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,21,46404374,1968,6:31,1.143,2.762,0,0,0.286,0.333,0,0,2.048,0.476,0,0,0,1.095,2.571,0.414,0,0.857,Jay,Carty,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1,35,46398147,1968,16:00,3.629,7.857,0,0,2.914,3.457,0,0,4.229,0.857,0,0,0,2.714,10.171,0.462,0,0.843,Dave,Gambee,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2,37,46403298,1968,33:08,6.162,13.595,0,0,3.973,5.324,0,0,8.378,1.73,0,0,0,3.0,16.297,0.453,0,0.746,John,Block,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
3,18,46403818,1968,7:46,1.667,3.444,0,0,0.778,1.389,0,0,1.778,0.389,0,0,0,1.722,4.111,0.484,0,0.56,Lloyd,Dove,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
4,14,2255,1968,10:08,1.643,5.5,0,0,0.357,0.786,0,0,2.357,0.643,0,0,0,1.786,3.643,0.299,0,0.455,Don,Chaney,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
5,81,46397630,1968,40:32,8.877,19.407,0,0,5.309,6.679,0,0,5.284,5.025,0,0,0,3.593,23.062,0.457,0,0.795,Hal,Greer,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
6,81,46403281,1968,26:01,5.395,11.358,0,0,2.642,3.778,0,0,3.259,3.617,0,0,0,2.284,13.432,0.475,0,0.699,Archie,Clark,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
7,73,46398149,1968,10:50,2.0,3.836,0,0,0.781,1.712,0,0,4.438,0.644,0,0,0,1.507,4.781,0.521,0,0.456,Johnny,Green,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
8,35,46404346,1968,19:51,2.314,6.029,0,0,1.943,2.857,0,0,3.171,3.571,0,0,0,2.086,6.571,0.384,0,0.68,Rick,Adelman,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
9,25,46404345,1968,21:14,3.16,8.4,0,0,1.64,2.44,0,0,9.52,1.08,0,0,0,2.2,7.96,0.376,0,0.672,Zaid,Abdul-Aziz,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
10,27,46404381,1968,8:35,0.519,1.593,0,0,0.741,1.333,0,0,2.074,0.37,0,0,0,1.0,1.778,0.326,0,0.556,Bob,Allen,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
11,63,46403305,1968,34:04,4.667,10.0,0,0,2.81,3.857,0,0,11.857,2.397,0,0,0,3.714,12.143,0.467,0,0.728,Jim,Fox,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
12,51,46398676,1968,29:43,3.176,7.039,0,0,1.863,2.922,0,0,3.549,6.0,0,0,0,3.588,8.216,0.451,0,0.638,Alvin,Attles,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
13,8,46404332,1968,7:22,0.875,3.625,0,0,0.5,1.0,0,0,1.875,0.125,0,0,0,1.25,2.25,0.241,0,0.5,Harry,Barnes,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
14,39,46401260,1968,11:58,1.872,4.282,0,0,1.103,1.718,0,0,4.154,0.359,0,0,0,2.179,4.846,0.437,0,0.642,Jim,Barnes,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
15,82,46398158,1968,35:54,6.902,14.72,0,0,3.805,4.902,0,0,3.061,3.549,0,0,0,2.915,17.61,0.469,0,0.776,Dick,Barnett,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
16,26,46400203,1968,16:16,2.346,5.423,0,0,1.269,2.038,0,0,1.538,2.192,0,0,0,2.154,5.962,0.433,0,0.623,John,Barnhill,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
17,34,46397632,1968,40:12,9.676,21.882,0,0,5.265,7.0,0,0,10.941,5.147,0,0,0,2.471,24.618,0.442,0,0.752,Elgin,Baylor,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
18,60,46400212,1968,35:31,7.95,16.75,0,0,5.267,7.067,0,0,11.25,1.917,0,0,0,3.45,21.167,0.475,0,0.745,Zelmo,Beaty,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
19,63,46399185,1968,34:34,6.365,12.698,0,0,4.238,6.524,0,0,11.857,1.968,0,0,0,3.746,16.968,0.501,0,0.65,Walt,Bellamy,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
20,59,46401248,1968,17:44,2.559,6.39,0,0,0.898,1.288,0,0,2.525,2.237,0,0,0,3.373,6.017,0.401,0,0.697,Emmette,Bryant,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
21,22,46403317,1968,8:30,1.364,3.227,0,0,1.682,2.682,0,0,1.318,0.909,0,0,0,1.909,4.409,0.423,0,0.627,Cliff,Anderson,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
22,35,46403285,1968,29:06,5.514,12.971,0,0,3.257,4.229,0,0,4.829,4.229,0,0,0,2.686,14.286,0.425,0,0.77,Jim,Barnett,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
23,7,46405381,1968,2:34,0.0,0.857,0,0,0.571,0.857,0,0,0.286,0.429,0,0,0,0.143,0.571,0.0,0,0.667,Ed,Biedenbach,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
24,41,46403278,1968,40:33,9.073,20.707,0,0,6.049,8.39,0,0,5.122,7.098,0,0,0,3.22,24.195,0.438,0,0.721,Dave,Bing,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
25,79,46404351,1968,27:13,5.025,12.063,0,0,1.038,1.62,0,0,8.835,1.215,0,0,0,3.101,11.089,0.417,0,0.641,Gary,Gregor,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
26,46,46404353,1968,29:50,3.826,9.826,0,0,1.783,2.696,0,0,11.152,2.0,0,0,0,4.0,9.435,0.389,0,0.661,Tom,Boerwinkle,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27,43,46398665,1968,36:53,8.209,17.209,0,0,5.256,6.419,0,0,7.884,1.93,0,0,0,2.651,21.674,0.477,0,0.819,Bob,Boozer,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
28,67,46403322,1968,9:03,1.224,3.358,0,0,0.433,0.896,0,0,3.284,0.791,0,0,0,2.075,2.881,0.364,0,0.483,Nate,Bowman,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
29,22,46396114,1968,15:54,1.727,3.682,0,0,1.818,2.455,0,0,2.136,3.455,0,0,0,2.455,5.273,0.469,0,0.741,Richie,Guerin,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
30,71,46403270,1968,11:38,1.282,3.0,0,0,0.746,1.127,0,0,1.324,1.451,0,0,0,1.704,3.31,0.427,0,0.663,Matt,Guokas,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
31,36,46404358,1968,6:56,0.972,2.917,0,0,0.222,0.361,0,0,0.833,1.0,0,0,0,0.833,2.167,0.333,0,0.615,Al,Hairston,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
32,44,46401254,1968,33:58,6.477,13.341,0,0,5.0,6.682,0,0,11.25,1.182,0,0,0,3.182,17.955,0.486,0,0.748,Happy,Hairston,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
33,22,46403316,1968,6:02,1.591,3.045,0,0,0.091,0.227,0,0,1.273,0.318,0,0,0,1.045,3.273,0.522,0,0.4,Dennis,Hamilton,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
