,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,41,915,1996,7:36,0.46,1.32,0.0,0.0,0.46,0.9,0.85,1.15,2.0,0.07,0.1,0.68,0.51,1.24,1.39,0.352,0.0,0.514,Yinka,Dare,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1,9,789,1996,11:06,1.22,3.33,0.0,0.0,0.33,0.56,1.0,0.78,1.78,0.0,0.0,0.0,0.33,1.56,2.78,0.367,0.0,0.6,Joe,Courtney,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2,9,3064,1996,5:06,0.33,0.89,0.0,0.0,0.11,0.33,0.44,0.56,1.0,0.44,0.0,0.0,0.11,1.11,0.78,0.375,0.0,0.333,Earl,Cureton,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3,19,1040,1996,5:09,0.53,1.37,0.0,0.0,0.47,1.05,0.63,0.79,1.42,0.0,0.21,0.05,0.16,0.84,1.53,0.385,0.0,0.45,Ben,Davis,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4,77,971,1996,38:49,7.13,14.29,0.08,0.27,2.66,3.53,2.47,5.56,8.03,3.06,1.36,2.12,2.27,2.58,17.0,0.499,0.286,0.754,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
5,71,995,1996,14:51,2.0,3.85,0.0,0.0,1.28,2.13,1.72,2.48,4.2,0.45,0.46,0.38,1.07,3.23,5.28,0.52,0.0,0.603,Andrew,DeClercq,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
6,79,513,1996,37:01,4.87,11.08,2.1,4.86,2.82,3.27,0.48,1.94,2.42,4.03,0.72,0.01,1.62,1.23,14.67,0.44,0.432,0.864,Joe,Dumars,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
7,26,585,1996,14:45,1.73,3.96,0.12,0.15,0.42,0.62,0.88,1.42,2.31,0.62,0.35,0.42,1.27,2.42,4.0,0.437,0.75,0.688,Kevin,Duckworth,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
8,80,700,1996,32:21,4.63,8.6,0.0,0.0,1.15,2.69,3.76,5.89,9.65,0.74,0.75,0.96,1.35,2.91,10.4,0.538,0.0,0.428,Dale,Davis,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
9,68,2948,1996,30:35,5.65,12.29,1.85,4.35,1.68,2.09,0.59,2.51,3.1,1.74,0.88,0.21,1.37,2.16,14.82,0.459,0.426,0.803,Dell,Curry,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
