,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,1,915,1994,3:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Yinka,Dare,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1,67,513,1994,37:58,6.22,14.48,1.54,5.04,4.13,5.13,0.7,1.66,2.36,5.49,1.07,0.1,3.27,2.28,18.12,0.43,0.305,0.805,Joe,Dumars,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2,7,680,1994,4:08,0.29,1.43,0.0,0.57,0.29,0.86,0.14,0.29,0.43,0.14,0.14,0.0,0.29,0.14,0.86,0.2,0.0,0.333,Corey,Crowder,,,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3,53,902,1994,11:13,1.09,2.53,0.0,0.0,0.51,0.68,1.02,1.32,2.34,0.47,0.4,0.4,0.47,2.42,2.7,0.433,0.0,0.75,Bill,Curley,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
4,29,2925,1994,14:49,0.93,2.38,0.0,0.0,0.52,0.83,0.86,2.14,3.0,0.34,0.21,0.1,0.62,2.41,2.38,0.391,0.0,0.625,Bill,Cartwright,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
5,40,585,1994,20:27,2.95,6.68,0.05,0.25,1.13,1.75,1.63,3.25,4.88,0.5,0.53,0.6,1.48,2.75,7.08,0.442,0.2,0.643,Kevin,Duckworth,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
6,74,700,1994,31:42,4.38,7.78,0.0,0.01,1.86,3.5,3.5,5.91,9.41,0.78,0.97,1.57,1.68,3.0,10.62,0.562,0.0,0.533,Dale,Davis,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
7,69,2948,1994,24:53,4.97,11.28,2.23,5.23,1.38,1.61,0.59,1.84,2.43,1.64,0.8,0.26,1.42,2.09,13.55,0.441,0.427,0.856,Dell,Curry,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
8,75,734,1994,31:28,4.96,10.21,0.88,2.16,1.71,2.16,0.37,2.19,2.56,3.01,0.81,0.19,0.75,2.39,12.51,0.486,0.407,0.79,Vinny,Del Negro,,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9,67,536,1994,16:35,2.7,5.87,0.33,1.12,1.12,1.34,0.75,1.19,1.94,1.15,0.64,0.24,1.21,2.13,6.85,0.461,0.293,0.833,Blue,Edwards,,,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
10,58,2884,1994,8:19,0.72,1.76,0.0,0.0,0.45,0.71,0.55,1.45,2.0,0.38,0.1,0.38,0.43,1.86,1.9,0.412,0.0,0.634,Greg,Dreiling,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
11,73,2952,1994,29:06,5.37,11.75,0.86,2.34,2.12,2.86,1.36,2.62,3.97,2.63,1.6,0.38,1.89,2.55,13.73,0.457,0.368,0.742,Kendall,Gill,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
12,43,542,1994,14:15,1.02,1.72,0.0,0.0,0.51,0.72,0.44,2.05,2.49,0.33,0.14,0.65,0.51,1.53,2.56,0.595,0.0,0.71,James,Donaldson,,,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
13,82,2893,1994,27:22,2.21,5.44,0.0,0.01,1.04,2.23,3.96,5.35,9.32,0.41,0.52,1.54,0.99,3.49,5.45,0.406,0.0,0.464,Chris,Dudley,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
14,63,702,1994,20:00,3.11,5.29,0.0,0.0,1.68,2.57,1.56,3.17,4.73,0.84,0.6,0.68,1.81,3.33,7.9,0.589,0.0,0.654,Bison,Dele,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
