,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,8,46397639,1965,9:37,1.625,3.75,0,0,0.5,0.625,0,0,2.25,0.75,0,0,0,1.25,3.75,0.433,0,0.8,Mike,Farmer,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1,7,46396616,1965,9:00,1.286,3.857,0,0,0.571,0.857,0,0,0.714,0.857,0,0,0,1.429,3.143,0.333,0,0.667,Si,Green,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2,1,46403264,1965,5:00,1.0,3.0,0,0,1.0,2.0,0,0,4.0,0.0,0,0,0,1.0,3.0,0.333,0,0.5,Jesse,Branson,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
3,34,46398147,1965,14:15,2.765,6.441,0,0,2.206,2.676,0,0,3.853,0.853,0,0,0,2.5,7.735,0.429,0,0.824,Dave,Gambee,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4,37,46397630,1965,41:50,8.297,19.432,0,0,5.622,7.027,0,0,5.892,4.919,0,0,0,4.189,22.216,0.427,0,0.8,Hal,Greer,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
5,8,46399187,1965,17:37,3.375,6.125,0,0,1.75,2.625,0,0,1.5,2.125,0,0,0,2.375,8.5,0.551,0,0.667,Donnie,Butcher,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
6,45,46398149,1965,22:16,4.978,9.133,0,0,2.644,5.222,0,0,8.444,1.511,0,0,0,2.533,12.6,0.545,0,0.506,Johnny,Green,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
7,2,46400743,1965,5:30,0.0,1.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1.5,0.0,0.0,0,0.0,Jay,Arnette,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
8,79,46398676,1965,25:59,4.608,9.165,0,0,1.949,3.19,0,0,4.076,2.848,0,0,0,3.354,11.165,0.503,0,0.611,Alvin,Attles,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
9,41,46401260,1965,30:43,4.634,11.317,0,0,2.854,4.049,0,0,11.049,1.244,0,0,0,3.902,12.122,0.409,0,0.705,Jim,Barnes,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
10,69,46398158,1965,34:46,8.493,17.942,0,0,6.536,8.406,0,0,4.145,3.536,0,0,0,3.13,23.522,0.473,0,0.778,Dick,Barnett,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
11,46,46400203,1965,21:49,3.261,8.065,0,0,1.674,2.543,0,0,3.0,2.63,0,0,0,1.804,8.196,0.404,0,0.658,John,Barnhill,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
12,80,2265,1965,37:22,9.313,21.225,0,0,7.113,8.263,0,0,10.625,2.163,0,0,0,3.713,25.738,0.439,0,0.861,Rick,Barry,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
13,31,46397632,1965,26:27,5.806,14.387,0,0,3.161,4.419,0,0,8.677,2.677,0,0,0,2.065,14.774,0.404,0,0.715,Elgin,Baylor,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
14,75,46400212,1965,37:49,7.6,16.213,0,0,5.387,7.12,0,0,13.64,1.587,0,0,0,4.333,20.587,0.469,0,0.757,Zelmo,Beaty,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
