,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,65,1670,2008,18:18,2.48,6.34,0.75,2.25,0.69,1.18,0.34,1.46,1.8,2.38,0.88,0.15,1.34,1.62,6.4,0.391,0.336,0.584,Jordan,Farmar,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1,82,169,2008,30:43,4.27,8.06,0.0,0.01,3.35,4.57,2.45,4.93,7.38,1.74,0.77,1.1,2.0,3.23,11.89,0.53,0.0,0.733,Marc,Gasol,C,7.0,1.0,255.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2,3,1719,2008,18:06,1.33,4.67,1.0,4.0,0.67,0.67,0.0,2.0,2.0,0.67,0.0,0.0,1.33,2.0,4.33,0.286,0.25,1.0,Desmon,Farmer,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
3,27,1715,2008,11:01,1.56,4.07,0.52,1.7,0.63,0.7,0.22,0.96,1.19,0.93,0.19,0.19,0.48,1.0,4.26,0.382,0.304,0.895,Quincy,Douby,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4,55,136,2008,13:17,1.6,4.07,0.36,0.98,0.91,1.18,0.6,1.27,1.87,2.02,0.53,0.05,1.33,1.58,4.47,0.393,0.37,0.769,Goran,Dragic,G,6.0,3.0,190.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
5,57,971,2008,31:05,6.89,12.98,0.04,0.14,1.95,2.32,1.37,7.14,8.51,2.53,1.11,1.19,1.58,2.25,15.77,0.531,0.25,0.841,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
6,42,1219,2008,16:51,1.29,3.38,0.52,1.81,0.4,0.52,0.6,1.26,1.86,0.36,0.55,0.26,0.4,1.33,3.5,0.38,0.289,0.773,Devean,George,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
7,28,167,2008,14:42,2.0,4.46,1.14,2.57,0.93,0.96,0.46,1.5,1.96,0.54,0.5,0.14,0.54,1.71,6.07,0.448,0.444,0.963,Danilo,Gallinari,F,6.0,10.0,225.0,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
8,6,1336,2008,7:00,1.0,1.5,0.33,0.5,0.0,0.0,0.0,0.67,0.67,1.83,0.5,0.17,0.83,1.67,2.33,0.667,0.667,0.0,Eddie,Gill,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
9,45,94,2008,32:12,3.56,6.29,0.0,0.0,1.71,2.96,3.62,5.11,8.73,0.49,0.33,1.24,1.56,3.2,8.82,0.565,0.0,0.579,Tyson,Chandler,C,7.0,1.0,240.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
