,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,5,1040,1999,4:07,0.4,1.2,0.0,0.0,0.0,0.0,0.6,1.2,1.8,0.4,0.2,0.2,0.6,0.4,0.8,0.333,0.0,0.0,Ben,Davis,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1,81,971,1999,40:02,9.37,18.84,0.37,1.0,3.81,4.99,2.75,9.05,11.8,4.95,1.48,1.56,3.31,2.53,22.93,0.497,0.37,0.765,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2,82,995,1999,22:13,2.74,5.4,0.0,0.0,1.15,1.95,1.9,3.45,5.35,0.71,0.77,0.8,1.32,3.35,6.63,0.508,0.0,0.587,Andrew,DeClercq,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3,39,1217,1999,9:03,1.05,2.26,0.0,0.0,1.1,1.64,0.87,1.49,2.36,0.21,0.23,0.1,0.67,1.56,3.21,0.466,0.0,0.672,Obinna,Ekezie,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4,49,1219,1999,6:57,1.14,2.94,0.33,0.96,0.55,0.84,0.59,0.94,1.53,0.24,0.2,0.08,0.43,1.1,3.16,0.389,0.34,0.659,Devean,George,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
5,28,902,1999,11:00,1.04,2.43,0.0,0.04,0.64,0.89,0.64,1.14,1.79,0.5,0.46,0.14,0.75,2.18,2.71,0.426,0.0,0.72,Bill,Curley,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
6,74,700,1999,28:47,4.08,8.14,0.0,0.0,1.88,2.74,3.46,6.39,9.85,0.86,0.7,1.27,1.23,2.74,10.04,0.502,0.0,0.685,Dale,Davis,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
7,67,2948,1999,16:22,2.9,6.78,1.42,3.61,0.36,0.48,0.16,1.33,1.49,1.33,0.48,0.13,0.6,0.99,7.57,0.427,0.393,0.75,Dell,Curry,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
8,81,1194,1999,22:53,3.53,6.52,0.01,0.1,1.49,2.17,2.0,4.23,6.23,0.88,0.56,1.41,1.54,2.85,8.57,0.542,0.125,0.688,Keon,Clark,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
9,67,734,1999,18:05,2.28,4.85,0.12,0.36,0.52,0.58,0.13,1.46,1.6,2.39,0.54,0.0,0.72,1.21,5.21,0.471,0.333,0.897,Vinny,Del Negro,,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
10,74,1072,1999,16:12,1.72,4.22,0.11,0.59,2.74,3.58,1.59,2.39,3.99,1.0,0.89,0.22,1.11,2.26,6.28,0.407,0.182,0.766,Tony,Farmer,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
11,76,2952,1999,30:59,5.21,12.58,0.26,1.03,2.38,3.36,1.08,2.64,3.72,2.76,1.83,0.54,1.17,2.78,13.07,0.414,0.256,0.71,Kendall,Gill,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
12,68,1086,1999,17:30,2.4,5.06,0.32,0.97,1.06,1.49,0.24,1.03,1.26,2.6,0.81,0.07,0.85,1.07,6.18,0.474,0.333,0.713,Antonio,Daniels,G,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
13,47,2893,1999,9:49,0.49,1.43,0.0,0.0,0.19,0.57,1.34,1.55,2.89,0.11,0.15,0.45,0.38,2.02,1.17,0.343,0.0,0.333,Chris,Dudley,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
14,48,1155,1999,11:51,1.96,3.9,0.0,0.08,0.81,1.06,0.6,1.13,1.73,1.29,0.63,0.17,0.96,0.81,4.73,0.503,0.0,0.765,Ricky,Davis,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
15,76,1103,1999,21:44,2.54,5.0,0.0,0.0,0.45,1.18,2.29,3.29,5.58,0.55,0.34,1.79,0.93,2.87,5.53,0.508,0.0,0.378,Adonal,Foyle,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
16,56,1029,1999,10:48,0.86,1.93,0.0,0.0,0.32,0.46,0.73,1.77,2.5,0.34,0.14,0.71,0.38,1.68,2.04,0.444,0.0,0.692,Dean,Garrett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
17,23,972,1999,20:07,2.43,5.96,0.0,0.09,1.35,2.04,1.35,2.3,3.65,1.65,1.09,0.17,1.74,2.26,6.22,0.409,0.0,0.66,Mark,Davis,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
18,72,1182,1999,17:56,2.19,5.74,0.82,2.26,0.63,0.74,0.32,1.11,1.43,2.25,0.57,0.01,0.92,1.1,5.83,0.383,0.362,0.849,Bryce,Drew,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
19,71,954,1999,30:25,4.55,9.51,0.0,0.03,2.9,4.86,2.66,4.13,6.79,1.68,0.87,0.28,2.39,3.79,12.0,0.479,0.0,0.597,Jason,Caffey,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
20,50,2946,1999,15:39,2.66,6.1,0.0,0.02,1.34,1.72,1.44,2.74,4.18,0.84,0.24,0.32,1.1,1.66,6.66,0.436,0.0,0.779,Armen,Gilliam,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
21,32,1188,1999,14:48,2.09,4.91,0.0,0.09,1.41,1.75,0.81,1.72,2.53,0.5,0.53,0.09,1.03,1.75,5.59,0.427,0.0,0.804,Kornel,David,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
22,82,817,1999,19:39,2.22,4.62,0.01,0.06,1.72,2.05,0.26,1.01,1.27,1.06,0.4,0.06,0.89,2.55,6.17,0.48,0.2,0.839,Michael,Curry,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
23,73,2901,1999,33:38,4.48,11.47,1.38,4.12,0.92,1.3,0.75,2.95,3.7,6.7,2.0,0.3,1.96,1.67,11.26,0.391,0.336,0.705,Mookie,Blaylock,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24,61,1127,1999,25:49,4.49,10.59,0.05,0.38,2.39,3.16,1.66,3.11,4.77,1.61,0.97,0.46,1.74,2.41,11.43,0.424,0.13,0.756,Tariq,Abdul-Wahad,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
25,79,3056,1999,28:06,2.47,5.78,0.94,2.35,1.59,1.89,0.61,2.54,3.15,2.44,0.92,0.11,1.65,1.97,7.47,0.427,0.398,0.846,Mario,Elie,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
26,77,1232,1999,36:02,6.45,14.51,1.39,4.03,3.73,4.74,1.97,3.34,5.31,6.58,1.53,0.38,3.97,3.0,18.03,0.445,0.345,0.786,Steve,Francis,G,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27,82,1018,1999,39:18,7.24,15.57,0.35,1.17,5.44,6.72,2.66,7.4,10.06,3.3,1.09,1.06,3.04,2.98,20.28,0.465,0.302,0.809,Shareef,Abdur-Rahim,F,,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
28,79,1224,1999,23:33,2.54,6.44,0.04,0.29,1.18,1.57,0.61,1.91,2.52,4.78,1.18,0.06,2.19,2.11,6.3,0.395,0.13,0.75,Anthony,Carter,,,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
29,38,2850,1999,17:44,2.45,6.79,1.76,4.92,0.29,0.42,0.24,1.18,1.42,2.26,0.63,0.13,1.03,1.63,6.95,0.36,0.358,0.688,Dee,Brown,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
30,54,1047,1999,13:01,1.48,4.07,0.57,1.91,0.48,0.7,0.28,1.57,1.85,1.3,0.7,0.09,0.81,1.33,4.02,0.364,0.301,0.684,Emanual,Davis,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
31,81,830,1999,35:47,6.73,14.44,0.32,1.11,4.81,5.49,0.85,2.86,3.72,9.0,1.26,0.1,3.3,3.15,18.59,0.466,0.289,0.876,Sam,Cassell,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
32,20,2969,1999,12:10,0.6,1.2,0.0,0.0,0.15,0.15,1.65,2.4,4.05,0.45,0.4,0.4,0.2,1.5,1.35,0.5,0.0,1.0,Michael,Cage,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
33,85,662,1999,21:17,4.29,9.44,0.21,0.82,3.13,4.39,1.81,4.09,5.91,0.84,0.96,0.27,1.99,2.89,11.93,0.455,0.257,0.713,Chris,Gatling,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
34,53,2955,1999,18:05,2.34,6.04,0.77,2.32,1.11,1.47,0.19,1.32,1.51,1.17,0.42,0.02,0.72,1.32,6.57,0.387,0.333,0.756,Rex,Chapman,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
35,81,1158,1999,16:32,2.99,6.6,0.01,0.02,0.99,1.17,1.1,3.02,4.12,0.78,0.36,0.42,0.8,2.77,6.98,0.452,0.5,0.842,Michael,Doleac,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
36,41,1034,1999,9:45,1.24,2.98,0.0,0.0,0.78,1.29,0.88,1.8,2.68,0.12,0.22,0.2,0.66,1.12,3.27,0.418,0.0,0.604,Todd,Fuller,C,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
37,63,2861,1999,17:22,2.35,5.21,0.03,0.16,0.57,0.83,0.56,2.1,2.65,1.05,0.32,0.29,0.71,1.81,5.3,0.451,0.2,0.692,Chucky,Brown,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
38,6,1067,1999,7:34,0.67,2.33,0.0,1.17,0.33,0.33,0.5,0.67,1.17,0.5,0.0,0.0,0.5,1.33,1.67,0.286,0.0,1.0,Marcus,Brown,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
