,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,44,46404878,1969,23:57,4.659,10.455,0,0,2.659,3.523,0,0,2.295,1.955,0,0,0,3.205,11.977,0.446,0,0.755,Mike,Davis,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1,71,2269,1969,30:43,5.408,11.282,0,0,2.423,3.211,0,0,7.775,3.648,0,0,0,3.394,13.239,0.479,0,0.754,Bob,Dandridge,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2,73,46398147,1969,13:01,2.534,6.356,0,0,2.137,2.548,0,0,3.342,0.753,0,0,0,2.356,7.205,0.399,0,0.839,Dave,Gambee,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
3,49,46403298,1969,26:55,5.816,13.51,0,0,3.755,4.918,0,0,7.347,1.612,0,0,0,3.449,15.388,0.431,0,0.763,John,Block,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4,34,46404364,1969,6:45,1.088,2.559,0,0,0.412,0.588,0,0,1.588,0.676,0,0,0,1.029,2.588,0.425,0,0.7,Bob,Greacen,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
5,7,46392456,1969,4:51,0.143,0.429,0,0,0.429,0.429,0,0,0.714,1.429,0,0,0,1.571,0.714,0.333,0,1.0,Bob,Cousy,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
6,35,46404879,1969,22:25,3.486,8.343,0,0,1.257,1.657,0,0,4.086,3.429,0,0,0,2.886,8.229,0.418,0,0.759,Herm,Gilliam,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
7,75,2247,1969,42:55,11.52,21.987,0,0,5.893,8.933,0,0,14.453,4.093,0,0,0,3.493,28.933,0.524,0,0.66,Kareem,Abdul-Jabbar,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
8,69,46404330,1969,31:43,4.754,11.043,0,0,1.942,2.29,0,0,3.203,2.377,0,0,0,3.319,11.449,0.43,0,0.848,Eldo,Garrett,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
9,50,2255,1969,12:12,1.56,4.34,0,0,1.08,1.42,0,0,2.28,1.04,0,0,0,1.8,4.2,0.359,0,0.761,Don,Chaney,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
10,80,46397630,1969,37:42,8.8,19.375,0,0,4.4,5.4,0,0,4.7,5.063,0,0,0,3.75,22.0,0.454,0,0.815,Hal,Greer,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
11,56,46404379,1969,16:33,2.161,6.089,0,0,1.214,1.75,0,0,2.696,1.732,0,0,0,1.857,5.536,0.355,0,0.694,Fred,Carter,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
12,76,46403281,1969,36:27,7.816,15.763,0,0,4.092,5.211,0,0,3.961,5.0,0,0,0,2.618,19.724,0.496,0,0.785,Archie,Clark,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
13,50,46398149,1969,28:55,6.42,10.84,0,0,3.0,5.24,0,0,10.16,1.42,0,0,0,3.34,15.84,0.592,0,0.573,Johnny,Green,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
14,20,46404346,1969,20:51,2.45,6.5,0,0,1.9,2.55,0,0,2.4,3.1,0,0,0,2.8,6.8,0.377,0,0.745,Rick,Adelman,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
15,70,46404345,1969,20:23,2.871,6.757,0,0,1.343,2.129,0,0,7.343,0.771,0,0,0,2.071,7.086,0.425,0,0.631,Zaid,Abdul-Aziz,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
16,81,46403305,1969,25:11,5.099,9.728,0,0,2.691,3.494,0,0,7.037,1.123,0,0,0,3.222,12.889,0.524,0,0.77,Jim,Fox,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
17,80,46404370,1969,22:33,3.788,8.575,0,0,2.263,3.088,0,0,2.613,4.263,0,0,0,2.5,9.838,0.442,0,0.733,Lucius,Allen,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
18,27,46404375,1969,8:46,1.704,4.185,0,0,0.815,1.333,0,0,1.889,0.111,0,0,0,0.926,4.222,0.407,0,0.611,Wally,Anderzunas,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
19,8,46405379,1969,7:30,0.75,2.375,0,0,1.0,1.375,0,0,1.375,1.125,0,0,0,1.375,2.5,0.316,0,0.727,John,Arthurs,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
20,45,46398676,1969,15:01,1.733,4.489,0,0,1.667,2.511,0,0,1.644,3.156,0,0,0,2.289,5.133,0.386,0,0.664,Alvin,Attles,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
21,59,46401260,1969,13:25,2.102,5.305,0,0,1.407,1.831,0,0,4.288,0.746,0,0,0,3.068,5.61,0.396,0,0.769,Jim,Barnes,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
22,71,46398158,1969,33:52,5.986,12.718,0,0,2.901,4.07,0,0,2.676,3.577,0,0,0,2.69,14.873,0.471,0,0.713,Dick,Barnett,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
23,2,46405385,1969,5:00,1.5,5.0,0,0,0.0,0.0,0,0,2.0,0.0,0,0,0,0.5,3.0,0.3,0,0.0,Johnny,Baum,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
24,53,46397632,1969,41:29,9.623,19.755,0,0,5.189,6.698,0,0,10.453,5.283,0,0,0,2.491,24.434,0.487,0,0.775,Elgin,Baylor,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
25,68,46404366,1969,12:45,2.441,5.265,0,0,1.868,2.206,0,0,1.897,1.515,0,0,0,1.735,6.75,0.464,0,0.847,Butch,Beard,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
26,57,46399185,1969,26:53,4.842,9.088,0,0,2.947,4.93,0,0,9.439,2.14,0,0,0,3.456,12.632,0.533,0,0.598,Walt,Bellamy,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
27,55,46401248,1969,22:05,2.964,7.091,0,0,1.818,2.491,0,0,3.509,3.255,0,0,0,2.491,7.745,0.418,0,0.73,Emmette,Bryant,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
28,47,46403285,1969,28:10,5.936,13.319,0,0,4.085,5.191,0,0,4.255,3.638,0,0,0,2.872,15.957,0.446,0,0.787,Jim,Barnett,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
29,45,46403278,1969,33:02,8.289,18.644,0,0,6.2,7.933,0,0,4.267,6.022,0,0,0,2.6,22.778,0.445,0,0.782,Dave,Bing,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
30,75,46404351,1969,19:45,3.547,8.16,0,0,1.027,1.307,0,0,4.92,0.773,0,0,0,2.0,8.12,0.435,0,0.786,Gary,Gregor,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
31,61,46404353,1969,28:33,4.082,8.869,0,0,1.607,2.426,0,0,12.049,2.967,0,0,0,3.033,9.77,0.46,0,0.662,Tom,Boerwinkle,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
32,81,46398665,1969,31:01,6.0,12.21,0,0,3.185,3.877,0,0,8.753,1.321,0,0,0,2.877,15.185,0.491,0,0.822,Bob,Boozer,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
33,70,46403322,1969,9:18,1.229,2.886,0,0,0.486,0.986,0,0,3.329,0.571,0,0,0,2.229,2.943,0.426,0,0.493,Nate,Bowman,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
34,7,46396114,1969,8:17,0.286,1.286,0,0,0.143,0.143,0,0,0.286,1.429,0,0,0,1.143,0.714,0.222,0,1.0,Richie,Guerin,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
35,80,46403270,1969,19:21,2.363,5.2,0,0,1.325,1.863,0,0,2.7,2.763,0,0,0,2.513,6.05,0.454,0,0.711,Matt,Guokas,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
36,3,46404358,1969,6:40,1.0,2.667,0,0,0.333,0.333,0,0,1.667,2.0,0,0,0,1.0,2.333,0.375,0,1.0,Al,Hairston,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
37,59,46401254,1969,35:39,7.136,14.695,0,0,4.407,5.559,0,0,11.271,1.814,0,0,0,3.271,18.678,0.486,0,0.793,Happy,Hairston,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
38,63,46403310,1969,39:13,8.048,17.857,0,0,3.905,4.905,0,0,4.762,7.619,0,0,0,2.841,20.0,0.451,0,0.796,Clem,Haskins,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
39,63,46400205,1969,41:45,9.159,19.794,0,0,6.54,7.651,0,0,7.937,6.873,0,0,0,2.603,24.857,0.463,0,0.855,John,Havlicek,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
40,49,2270,1969,45:12,10.918,25.0,0,0,5.306,7.939,0,0,16.653,2.041,0,0,0,3.163,27.143,0.437,0,0.668,Elvin,Hayes,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
41,77,46401265,1969,33:26,5.831,12.558,0,0,3.26,4.013,0,0,4.052,6.727,0,0,0,3.156,14.922,0.464,0,0.812,Walt,Hazzard,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
42,13,46404378,1969,5:04,0.923,1.692,0,0,0.154,0.308,0,0,0.308,0.462,0,0,0,1.308,2.0,0.545,0,0.5,Brian,Heaney,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
43,63,46402268,1969,11:58,2.476,5.127,0,0,1.127,1.349,0,0,3.317,0.714,0,0,0,1.746,6.079,0.483,0,0.835,Fred,Hetzel,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
44,51,46404354,1969,18:55,1.608,4.431,0,0,0.627,1.196,0,0,5.294,0.922,0,0,0,1.941,3.843,0.363,0,0.525,Bill,Hewitt,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
45,64,46398153,1969,25:22,4.984,11.297,0,0,3.016,4.0,0,0,6.516,1.656,0,0,0,3.25,12.984,0.441,0,0.754,Bailey,Howell,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
46,75,46403291,1969,38:29,10.24,19.333,0,0,4.613,5.627,0,0,4.773,3.44,0,0,0,2.827,25.093,0.53,0,0.82,Lou,Hudson,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
47,81,46404356,1969,19:10,3.519,8.926,0,0,1.062,1.654,0,0,1.988,2.877,0,0,0,2.716,8.099,0.394,0,0.642,Art,Harris,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
