,player_id,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,season,fg_pct,fg3_pct,ft_pct,games_played
18,58,17.22,3.64,7.4,1.4,3.86,1.36,1.74,1.4,3.08,4.48,0.68,0.48,0.48,0.58,1.36,10.04,2024,0.4918918918918919,0.3626943005181347,0.7816091954022989,50
19,60,8.0,2.0714285714285716,3.2142857142857144,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.42857142857142855,1.2857142857142858,1.7142857142857142,3.0,0.42857142857142855,0.14285714285714285,0.6428571428571429,0.35714285714285715,0.7857142857142857,4.357142857142857,2024,0.6444444444444445,0.3333333333333333,0.3333333333333333,14
20,61,37.02439024390244,7.219512195121951,14.426829268292684,2.0,5.646341463414634,1.170731707317073,1.4390243902439024,0.8658536585365854,2.292682926829268,3.158536585365854,3.731707317073171,0.9146341463414634,0.524390243902439,1.5975609756097562,1.548780487804878,17.609756097560975,2024,0.5004226542688082,0.3542116630669546,0.8135593220338984,82
21,62,31.734375,7.328125,17.015625,2.203125,7.03125,3.453125,3.96875,1.125,6.390625,7.515625,3.875,0.6875,0.703125,2.125,1.453125,20.3125,2024,0.43067033976124885,0.31333333333333335,0.8700787401574803,64
22,65,23.541666666666668,4.333333333333333,10.0,0.6666666666666666,2.3333333333333335,3.375,3.8333333333333335,0.875,2.9166666666666665,3.7916666666666665,4.083333333333333,0.5416666666666666,0.20833333333333334,1.5833333333333333,1.25,12.708333333333334,2024,0.43333333333333335,0.2857142857142857,0.8804347826086957,24
23,66,31.813333333333333,5.12,11.933333333333334,2.48,6.253333333333333,1.32,1.6266666666666667,1.0,2.6533333333333333,3.6533333333333333,1.7066666666666668,0.8,0.21333333333333335,1.0133333333333334,3.2266666666666666,14.04,2024,0.42905027932960893,0.39658848614072495,0.8114754098360656,75
24,69,22.414634146341463,3.1707317073170733,7.536585365853658,0.6585365853658537,1.975609756097561,1.2926829268292683,1.5853658536585367,0.975609756097561,3.024390243902439,4.0,2.048780487804878,0.8292682926829268,0.24390243902439024,0.9512195121951219,1.7317073170731707,8.292682926829269,2024,0.42071197411003236,0.3333333333333333,0.8153846153846154,41
25,70,34.26984126984127,8.222222222222221,17.746031746031747,1.8412698412698412,5.682539682539683,3.9047619047619047,5.111111111111111,1.3015873015873016,4.523809523809524,5.825396825396825,4.5396825396825395,1.1428571428571428,0.30158730158730157,2.5714285714285716,2.4444444444444446,22.19047619047619,2024,0.46332737030411447,0.3240223463687151,0.7639751552795031,63
26,73,35.38461538461539,9.0,18.46153846153846,2.3384615384615386,6.107692307692307,5.661538461538462,6.892307692307693,0.4153846153846154,2.4615384615384617,2.876923076923077,7.3076923076923075,0.9230769230769231,0.12307692307692308,2.523076923076923,2.123076923076923,26.0,2024,0.4875,0.38287153652392947,0.8214285714285714,65
27,74,14.606060606060606,2.4696969696969697,4.863636363636363,0.7272727272727273,2.242424242424242,0.8333333333333334,0.9696969696969697,1.2575757575757576,2.5454545454545454,3.803030303030303,0.7878787878787878,0.4090909090909091,0.6212121212121212,0.45454545454545453,1.1515151515151516,6.5,2024,0.5077881619937694,0.32432432432432434,0.859375,66
28,77,17.50980392156863,2.3137254901960786,5.529411764705882,1.7450980392156863,4.215686274509804,0.7450980392156863,0.9607843137254902,0.3137254901960784,2.2549019607843137,2.5686274509803924,1.1568627450980393,0.5882352941176471,0.1568627450980392,0.5882352941176471,0.803921568627451,7.117647058823529,2024,0.41843971631205673,0.413953488372093,0.7755102040816326,51
29,79,31.928571428571427,5.589285714285714,11.017857142857142,0.6071428571428571,1.9285714285714286,6.107142857142857,7.321428571428571,2.267857142857143,3.142857142857143,5.410714285714286,5.428571428571429,1.4285714285714286,0.3392857142857143,1.3571428571428572,1.0,17.892857142857142,2024,0.5072933549432739,0.3148148148148148,0.8341463414634146,56
30,81,29.564102564102566,3.076923076923077,7.076923076923077,1.4615384615384615,4.32051282051282,1.0769230769230769,1.2435897435897436,0.44871794871794873,1.794871794871795,2.2435897435897436,1.7692307692307692,1.2692307692307692,0.4358974358974359,0.7948717948717948,1.7820512820512822,8.692307692307692,2024,0.43478260869565216,0.33827893175074186,0.865979381443299,78
31,83,21.472727272727273,3.963636363636364,7.090909090909091,0.0,0.01818181818181818,0.9454545454545454,1.7636363636363637,3.1636363636363636,5.363636363636363,8.527272727272727,1.1454545454545455,0.6181818181818182,0.9454545454545454,0.8545454545454545,1.9272727272727272,8.872727272727273,2024,0.558974358974359,0.0,0.5360824742268041,55
32,85,25.869565217391305,3.391304347826087,7.2898550724637685,0.5507246376811594,2.3333333333333335,1.8985507246376812,2.5942028985507246,2.260869565217391,4.971014492753623,7.231884057971015,1.9710144927536233,0.7536231884057971,0.6231884057971014,1.1304347826086956,2.9420289855072466,9.231884057971014,2024,0.46520874751491054,0.2360248447204969,0.7318435754189944,69
33,87,8.944444444444445,1.5277777777777777,4.055555555555555,0.9722222222222222,2.9166666666666665,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.9444444444444444,1.0555555555555556,1.1111111111111112,0.3611111111111111,0.08333333333333333,0.3055555555555556,0.4166666666666667,4.25,2024,0.3767123287671233,0.3333333333333333,0.8,36
34,89,19.363636363636363,2.5454545454545454,5.763636363636364,1.0909090909090908,3.1272727272727274,0.8,0.9636363636363636,0.6909090909090909,2.2545454545454544,2.9454545454545453,2.4909090909090907,1.6363636363636365,0.5272727272727272,0.6909090909090909,1.8909090909090909,6.9818181818181815,2024,0.4416403785488959,0.3488372093023256,0.8301886792452831,55
35,100,26.08108108108108,5.4324324324324325,13.297297297297296,2.27027027027027,6.243243243243243,3.081081081081081,3.864864864864865,0.6756756756756757,2.5135135135135136,3.189189189189189,3.72972972972973,0.8378378378378378,0.24324324324324326,2.324324324324324,1.4054054054054055,16.216216216216218,2024,0.40853658536585363,0.36363636363636365,0.7972027972027972,37
36,101,30.55,7.0,13.275,1.475,3.7,3.475,4.1,2.225,5.95,8.175,2.0,0.975,0.975,2.575,2.9,18.95,2024,0.527306967984934,0.39864864864864863,0.8475609756097561,40
37,102,15.169230769230769,2.3692307692307693,4.661538461538462,0.49230769230769234,1.6307692307692307,1.0615384615384615,1.2,1.5692307692307692,2.8615384615384616,4.430769230769231,1.7230769230769232,0.4461538461538462,0.4461538461538462,0.9538461538461539,2.0307692307692307,6.292307692307692,2024,0.5082508250825083,0.3018867924528302,0.8846153846153846,65
38,104,24.676056338028168,2.6338028169014085,6.591549295774648,1.7887323943661972,4.366197183098592,1.1408450704225352,1.267605633802817,0.4507042253521127,2.112676056338028,2.563380281690141,4.492957746478873,1.1267605633802817,0.19718309859154928,1.056338028169014,1.5633802816901408,8.19718309859155,2024,0.3995726495726496,0.4096774193548387,0.9,71
39,105,14.738095238095237,1.9761904761904763,4.238095238095238,0.6190476190476191,1.9523809523809523,0.5714285714285714,0.7380952380952381,0.4523809523809524,2.142857142857143,2.5952380952380953,1.6904761904761905,0.21428571428571427,0.2619047619047619,0.5714285714285714,1.0952380952380953,5.142857142857143,2024,0.46629213483146065,0.3170731707317073,0.7741935483870968,42
40,110,12.076923076923077,1.4615384615384615,3.4615384615384617,0.9230769230769231,2.5384615384615383,0.3076923076923077,0.46153846153846156,1.0384615384615385,1.7692307692307692,2.8076923076923075,0.6538461538461539,0.3076923076923077,0.46153846153846156,0.3076923076923077,1.3076923076923077,4.153846153846154,2024,0.4222222222222222,0.36363636363636365,0.6666666666666666,26
41,112,11.444444444444445,0.7777777777777778,2.4444444444444446,0.4444444444444444,1.6666666666666667,0.5555555555555556,0.6666666666666666,0.6666666666666666,1.5555555555555556,2.2222222222222223,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,1.1111111111111112,2.5555555555555554,2024,0.3181818181818182,0.26666666666666666,0.8333333333333334,9
42,114,15.602941176470589,2.411764705882353,5.044117647058823,1.2205882352941178,2.676470588235294,0.4852941176470588,0.5735294117647058,0.35294117647058826,1.3088235294117647,1.661764705882353,0.8823529411764706,0.39705882352941174,0.10294117647058823,0.47058823529411764,0.8676470588235294,6.529411764705882,2024,0.478134110787172,0.45604395604395603,0.8461538461538461,68
43,115,32.19718309859155,8.070422535211268,18.028169014084508,4.464788732394366,11.225352112676056,4.112676056338028,4.394366197183099,0.5633802816901409,3.915492957746479,4.47887323943662,5.985915492957746,1.1408450704225352,0.43661971830985913,2.8309859154929575,1.3380281690140845,24.718309859154928,2024,0.44765625,0.397741530740276,0.9358974358974359,71
44,117,33.528301886792455,9.339622641509434,18.150943396226417,0.7547169811320755,2.5849056603773586,5.622641509433962,7.226415094339623,2.641509433962264,8.830188679245284,11.471698113207546,3.4716981132075473,1.150943396226415,2.169811320754717,2.188679245283019,1.8867924528301887,25.056603773584907,2024,0.5145530145530145,0.291970802919708,0.7780678851174935,53
45,125,36.01282051282051,8.166666666666666,17.141025641025642,1.1025641025641026,3.3461538461538463,4.910256410256411,5.730769230769231,0.6410256410256411,3.269230769230769,3.91025641025641,4.410256410256411,0.8205128205128205,0.4230769230769231,1.3717948717948718,1.9615384615384615,22.346153846153847,2024,0.47643979057591623,0.32950191570881227,0.8568232662192393,78
46,130,26.40740740740741,3.506172839506173,8.444444444444445,1.345679012345679,4.049382716049383,2.4074074074074074,3.0,0.2222222222222222,2.3580246913580245,2.580246913580247,4.308641975308642,0.8518518518518519,0.20987654320987653,1.2592592592592593,1.4938271604938271,10.765432098765432,2024,0.4152046783625731,0.3323170731707317,0.8024691358024691,81
47,131,25.903225806451612,4.032258064516129,9.580645161290322,2.806451612903226,7.064516129032258,0.7903225806451613,1.0161290322580645,0.5161290322580645,3.161290322580645,3.6774193548387095,3.629032258064516,1.1774193548387097,0.27419354838709675,1.5806451612903225,1.8387096774193548,11.661290322580646,2024,0.4208754208754209,0.3972602739726027,0.7777777777777778,62
48,132,35.32,9.22,20.5,3.54,9.62,6.18,7.9,0.8,7.38,8.18,7.66,1.78,0.42,3.58,2.52,28.16,2024,0.4497560975609756,0.367983367983368,0.7822784810126582,50
49,135,4.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.7777777777777778,2024,0.6666666666666666,0.6666666666666666,0.16666666666666666,9
50,137,18.75,2.925,5.85,0.075,0.5,1.4,2.25,2.725,5.025,7.75,0.85,0.975,0.45,1.375,2.35,7.325,2024,0.5,0.15,0.6222222222222222,40
51,139,24.094594594594593,2.5945945945945947,5.905405405405405,1.0135135135135136,3.027027027027027,0.20270270270270271,0.2972972972972973,0.7162162162162162,2.675675675675676,3.391891891891892,2.8378378378378377,1.7297297297297298,0.36486486486486486,1.0,2.6621621621621623,6.405405405405405,2024,0.43935926773455375,0.33482142857142855,0.6818181818181818,74
52,140,36.54838709677419,9.548387096774194,18.129032258064516,2.5806451612903225,6.0,4.887096774193548,5.82258064516129,0.3709677419354839,5.661290322580645,6.032258064516129,4.241935483870968,0.8064516129032258,1.2419354838709677,3.064516129032258,1.6774193548387097,26.56451612903226,2024,0.5266903914590747,0.43010752688172044,0.8393351800554016,62
53,145,30.157894736842106,7.368421052631579,16.57894736842105,1.2105263157894737,4.052631578947368,7.842105263157895,8.894736842105264,1.894736842105263,6.2631578947368425,8.157894736842104,4.473684210526316,0.7368421052631579,0.9473684210526315,3.263157894736842,2.210526315789474,23.789473684210527,2024,0.4444444444444444,0.2987012987012987,0.8816568047337278,19
54,147,12.383333333333333,1.9166666666666667,3.2333333333333334,0.05,0.1,0.7833333333333333,1.1833333333333333,1.0,2.7666666666666666,3.7666666666666666,0.9,0.2,0.65,0.6666666666666666,1.05,4.666666666666667,2024,0.5927835051546392,0.5,0.6619718309859155,60
55,151,18.363636363636363,3.1363636363636362,6.409090909090909,1.1363636363636365,2.590909090909091,1.1363636363636365,1.5,0.22727272727272727,1.5,1.7272727272727273,2.8181818181818183,0.6363636363636364,0.13636363636363635,1.1363636363636365,1.5909090909090908,8.545454545454545,2024,0.48936170212765956,0.43859649122807015,0.7575757575757576,22
56,158,28.904761904761905,3.0952380952380953,6.904761904761905,2.0476190476190474,4.984126984126984,0.47619047619047616,0.7142857142857143,1.2698412698412698,2.6507936507936507,3.9206349206349205,1.4285714285714286,0.9206349206349206,0.36507936507936506,0.8888888888888888,2.1587301587301586,8.714285714285714,2024,0.4482758620689655,0.410828025477707,0.6666666666666666,63
57,161,36.11290322580645,8.693548387096774,18.758064516129032,1.903225806451613,6.145161290322581,4.241935483870968,5.129032258064516,0.8709677419354839,3.935483870967742,4.806451612903226,6.32258064516129,1.467741935483871,0.3870967741935484,2.806451612903226,2.6451612903225805,23.532258064516128,2024,0.46345657781599314,0.30971128608923887,0.8270440251572327,62
58,165,8.409090909090908,1.2727272727272727,3.0454545454545454,0.18181818181818182,0.36363636363636365,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.6363636363636364,0.9090909090909091,1.2272727272727273,0.45454545454545453,0.09090909090909091,0.6818181818181818,0.5454545454545454,2.772727272727273,2024,0.417910447761194,0.5,1.0,22
59,172,32.53658536585366,5.975609756097561,13.902439024390244,2.341463414634146,6.536585365853658,1.9268292682926829,2.3658536585365852,0.5853658536585366,4.7560975609756095,5.341463414634147,4.341463414634147,1.853658536585366,0.4878048780487805,2.5853658536585367,2.4634146341463414,16.21951219512195,2024,0.4298245614035088,0.3582089552238806,0.8144329896907216,41
60,173,11.0,1.2702702702702702,2.5675675675675675,0.02702702702702703,0.05405405405405406,0.32432432432432434,0.5405405405405406,1.3783783783783783,1.864864864864865,3.2432432432432434,0.5675675675675675,0.21621621621621623,0.5135135135135135,0.6756756756756757,1.4594594594594594,2.891891891891892,2024,0.49473684210526314,0.5,0.6,37
61,175,34.15584415584416,11.272727272727273,21.818181818181817,2.142857142857143,5.766233766233766,7.8441558441558445,8.74025974025974,0.8701298701298701,4.103896103896104,4.974025974025974,6.324675324675325,1.7272727272727273,1.0,2.4155844155844157,2.168831168831169,32.532467532467535,2024,0.5166666666666667,0.3716216216216216,0.8974739970282318,77
62,176,33.18055555555556,4.736111111111111,7.083333333333333,0.0,0.0,2.5555555555555554,3.7916666666666665,3.6805555555555554,7.222222222222222,10.902777777777779,1.7638888888888888,0.7777777777777778,1.4444444444444444,1.2361111111111112,2.5277777777777777,12.027777777777779,2024,0.6686274509803921,,0.673992673992674,72
63,177,28.333333333333332,5.176470588235294,9.745098039215685,1.4705882352941178,3.372549019607843,2.843137254901961,3.5098039215686274,1.5686274509803921,3.2745098039215685,4.8431372549019605,3.215686274509804,0.45098039215686275,0.2549019607843137,1.4313725490196079,1.607843137254902,14.666666666666666,2024,0.5311871227364185,0.436046511627907,0.8100558659217877,51
64,178,19.692307692307693,2.230769230769231,5.230769230769231,1.435897435897436,3.5128205128205128,0.9230769230769231,1.2307692307692308,0.20512820512820512,0.9743589743589743,1.1794871794871795,1.6666666666666667,0.6666666666666666,0.3076923076923077,0.717948717948718,0.8205128205128205,6.82051282051282,2024,0.4264705882352941,0.40875912408759124,0.75,39
65,182,32.42553191489362,4.553191489361702,12.212765957446809,2.297872340425532,6.297872340425532,3.0,3.5319148936170213,0.5531914893617021,2.9148936170212765,3.4680851063829787,2.148936170212766,0.8723404255319149,0.9787234042553191,1.3829787234042554,2.3191489361702127,14.404255319148936,2024,0.37282229965156793,0.36486486486486486,0.8493975903614458,47
66,185,29.115942028985508,3.1449275362318843,7.449275362318841,1.1594202898550725,3.608695652173913,1.4927536231884058,2.1594202898550723,1.0869565217391304,5.0,6.086956521739131,5.695652173913044,1.4782608695652173,1.0289855072463767,2.536231884057971,3.260869565217391,8.942028985507246,2024,0.42217898832684825,0.321285140562249,0.6912751677852349,69
67,188,12.3125,1.90625,3.78125,0.90625,2.46875,0.65625,0.8125,0.34375,1.46875,1.8125,0.625,0.1875,0.125,0.28125,1.0,5.375,2024,0.5041322314049587,0.3670886075949367,0.8076923076923077,32
68,191,27.935064935064936,3.5844155844155843,8.831168831168831,2.1818181818181817,5.935064935064935,1.6103896103896105,1.8831168831168832,0.23376623376623376,2.1298701298701297,2.3636363636363638,1.5974025974025974,0.5064935064935064,0.07792207792207792,0.6233766233766234,1.2467532467532467,10.96103896103896,2024,0.40588235294117647,0.3676148796498906,0.8551724137931035,77
69,192,35.32911392405063,6.7215189873417724,16.39240506329114,2.9746835443037973,8.455696202531646,6.3924050632911396,7.3164556962025316,0.6962025316455697,5.075949367088608,5.772151898734177,8.69620253164557,1.4936708860759493,0.6962025316455697,4.3164556962025316,2.050632911392405,22.810126582278482,2024,0.41003861003861003,0.35179640718562877,0.8737024221453287,79
70,196,14.755102040816327,1.0612244897959184,2.7551020408163267,0.7551020408163265,2.0816326530612246,0.14285714285714285,0.24489795918367346,0.40816326530612246,0.8979591836734694,1.3061224489795917,0.6122448979591837,0.5510204081632653,0.24489795918367346,0.3469387755102041,0.9591836734693877,3.020408163265306,2024,0.3851851851851852,0.3627450980392157,0.5833333333333334,49
71,200,31.589041095890412,5.260273972602739,11.027397260273972,1.2465753424657535,3.6164383561643834,1.9589041095890412,2.2739726027397262,0.8904109589041096,5.027397260273973,5.917808219178082,2.219178082191781,1.0136986301369864,0.7808219178082192,1.1643835616438356,1.8904109589041096,13.726027397260275,2024,0.47701863354037266,0.3446969696969697,0.8614457831325302,73
72,201,27.913793103448278,4.913793103448276,8.46551724137931,0.0,0.3275862068965517,1.4310344827586208,2.086206896551724,2.896551724137931,7.844827586206897,10.741379310344827,3.793103448275862,0.8275862068965517,1.0862068965517242,1.6551724137931034,3.0,11.258620689655173,2024,0.5804480651731161,0.0,0.6859504132231405,58
73,202,37.57142857142857,5.246753246753247,10.0,1.0909090909090908,3.272727272727273,2.064935064935065,2.6623376623376624,2.090909090909091,7.48051948051948,9.571428571428571,5.883116883116883,1.5454545454545454,0.36363636363636365,2.051948051948052,2.6103896103896105,13.64935064935065,2024,0.5246753246753246,0.3333333333333333,0.775609756097561,77
74,210,22.63855421686747,3.963855421686747,9.518072289156626,2.4457831325301207,6.650602409638554,0.6385542168674698,0.7710843373493976,0.6144578313253012,2.566265060240964,3.180722891566265,1.6265060240963856,0.8433734939759037,0.27710843373493976,1.0963855421686748,1.5903614457831325,11.012048192771084,2024,0.41645569620253164,0.3677536231884058,0.828125,83
75,213,12.774193548387096,1.8870967741935485,4.32258064516129,1.1612903225806452,2.9193548387096775,0.5483870967741935,0.6612903225806451,0.20967741935483872,1.0483870967741935,1.2580645161290323,1.3387096774193548,0.2903225806451613,0.1774193548387097,0.5967741935483871,1.032258064516129,5.483870967741935,2024,0.43656716417910446,0.39779005524861877,0.8292682926829268,62
76,214,30.661290322580644,4.096774193548387,9.241935483870968,1.7419354838709677,4.935483870967742,1.1290322580645162,1.2419354838709677,1.2258064516129032,3.064516129032258,4.290322580645161,3.8548387096774195,1.064516129032258,0.43548387096774194,1.2419354838709677,1.6290322580645162,11.064516129032258,2024,0.4432809773123909,0.35294117647058826,0.9090909090909091,62
77,217,17.29032258064516,2.903225806451613,4.483870967741935,0.0,0.0967741935483871,1.6129032258064515,1.935483870967742,2.0,3.7096774193548385,5.709677419354839,1.3548387096774193,0.2903225806451613,0.7419354838709677,0.6774193548387096,1.5806451612903225,7.419354838709677,2024,0.6474820143884892,0.0,0.8333333333333334,31
78,219,27.716666666666665,3.25,7.683333333333334,1.9,5.233333333333333,0.5666666666666667,0.6333333333333333,1.3166666666666667,4.833333333333333,6.15,2.1333333333333333,0.6,0.85,0.7666666666666667,1.35,8.966666666666667,2024,0.4229934924078091,0.3630573248407643,0.8947368421052632,60
79,221,24.457142857142856,3.7142857142857144,8.728571428571428,1.9,5.642857142857143,0.5428571428571428,0.7428571428571429,0.44285714285714284,2.5,2.942857142857143,2.242857142857143,0.9714285714285714,0.35714285714285715,0.9714285714285714,1.7571428571428571,9.871428571428572,2024,0.425531914893617,0.3367088607594937,0.7307692307692307,70
80,226,6.2631578947368425,0.3157894736842105,1.2105263157894737,0.15789473684210525,0.7894736842105263,0.0,0.0,0.10526315789473684,0.47368421052631576,0.5789473684210527,1.2105263157894737,0.10526315789473684,0.0,0.47368421052631576,0.631578947368421,0.7894736842105263,2024,0.2608695652173913,0.2,,19
81,227,32.94444444444444,8.61111111111111,18.5,2.388888888888889,6.388888888888889,2.611111111111111,3.0555555555555554,0.9444444444444444,4.611111111111111,5.555555555555555,5.166666666666667,0.8888888888888888,0.6111111111111112,3.8333333333333335,2.5,22.22222222222222,2024,0.46546546546546547,0.3739130434782609,0.8545454545454545,18
82,228,36.02,8.94,18.9,2.88,7.18,3.92,4.28,1.2,3.6,4.8,4.62,1.32,0.46,2.22,2.02,24.68,2024,0.473015873015873,0.4011142061281337,0.9158878504672897,50
83,229,15.402777777777779,1.9027777777777777,4.555555555555555,0.5416666666666666,2.111111111111111,1.0138888888888888,1.4861111111111112,1.6944444444444444,2.7777777777777777,4.472222222222222,0.5833333333333334,0.875,1.1388888888888888,0.4861111111111111,1.25,5.361111111111111,2024,0.4176829268292683,0.2565789473684211,0.6822429906542056,72
84,231,29.986842105263158,8.0,16.407894736842106,2.026315789473684,5.302631578947368,4.118421052631579,5.2631578947368425,1.2236842105263157,4.434210526315789,5.657894736842105,2.0526315789473686,1.2105263157894737,1.5,2.0657894736842106,3.486842105263158,22.144736842105264,2024,0.48757016840417,0.38213399503722084,0.7825,76
85,236,12.516129032258064,1.6774193548387097,4.290322580645161,0.8064516129032258,2.3870967741935485,0.22580645161290322,0.2903225806451613,0.25806451612903225,1.096774193548387,1.3548387096774193,1.4516129032258065,0.5483870967741935,0.0967741935483871,0.5483870967741935,1.096774193548387,4.387096774193548,2024,0.39097744360902253,0.33783783783783783,0.7777777777777778,31
86,237,34.97142857142857,9.3,18.142857142857142,2.1285714285714286,5.6571428571428575,3.7,4.728571428571429,1.0285714285714285,6.771428571428571,7.8,8.214285714285714,1.0,0.5571428571428572,3.7142857142857144,1.4142857142857144,24.428571428571427,2024,0.5125984251968504,0.37626262626262624,0.7824773413897281,70
