,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,54,46397639,1964,20:53,2.722,6.759,0,0,1.278,1.63,0,0,4.315,1.481,0,0,0,2.037,6.722,0.403,0,0.784,Mike,Farmer,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1,22,46396616,1964,17:10,2.545,6.864,0,0,1.636,2.909,0,0,3.455,1.727,0,0,0,1.909,6.727,0.371,0,0.563,Si,Green,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2,23,46398147,1964,23:00,3.609,10.348,0,0,3.913,4.87,0,0,6.304,1.696,0,0,0,3.0,11.13,0.349,0,0.804,Dave,Gambee,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
3,2,46401242,1964,10:30,1.0,1.5,0,0,1.0,1.0,0,0,1.5,0.0,0,0,0,2.0,3.0,0.667,0,1.0,Jerry,Greenspan,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4,21,46397630,1964,38:05,8.0,17.857,0,0,4.429,5.095,0,0,5.048,4.333,0,0,0,3.667,20.429,0.448,0,0.869,Hal,Greer,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
5,18,46399187,1964,14:16,2.056,4.5,0,0,1.167,2.0,0,0,3.0,1.556,0,0,0,1.833,5.278,0.457,0,0.583,Donnie,Butcher,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
6,22,46398149,1964,23:00,4.545,9.682,0,0,2.773,4.227,0,0,7.545,1.682,0,0,0,2.682,11.864,0.469,0,0.656,Johnny,Green,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
7,2,46400211,1964,4:30,0.0,1.5,0,0,0.5,0.5,0,0,0.5,1.0,0,0,0,0.5,0.5,0.0,0,1.0,Bob,Duffy,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
8,18,46400743,1964,11:06,1.278,3.778,0,0,0.944,1.278,0,0,1.056,0.944,0,0,0,2.167,3.5,0.338,0,0.739,Jay,Arnette,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
9,73,46398676,1964,23:42,3.479,9.068,0,0,2.342,3.712,0,0,3.274,2.795,0,0,0,3.315,9.301,0.384,0,0.631,Alvin,Attles,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
10,23,46401260,1964,34:05,6.0,14.696,0,0,2.435,3.87,0,0,10.043,1.13,0,0,0,4.0,14.435,0.408,0,0.629,Jim,Barnes,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
11,24,46398158,1964,25:40,4.583,11.333,0,0,2.958,3.792,0,0,3.042,1.958,0,0,0,2.875,12.125,0.404,0,0.78,Dick,Barnett,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
12,38,46400203,1964,19:30,3.132,7.947,0,0,1.184,1.842,0,0,2.395,1.947,0,0,0,1.474,7.447,0.394,0,0.643,John,Barnhill,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
13,25,46397632,1964,39:52,9.72,23.12,0,0,5.68,7.36,0,0,11.84,3.96,0,0,0,2.64,25.12,0.42,0,0.772,Elgin,Baylor,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
14,73,46400212,1964,36:27,6.11,12.959,0,0,4.329,6.041,0,0,12.068,1.466,0,0,0,4.055,16.548,0.471,0,0.717,Zelmo,Beaty,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
15,28,46399185,1964,41:15,8.679,16.214,0,0,6.25,8.786,0,0,12.321,1.893,0,0,0,3.143,23.607,0.535,0,0.711,Walt,Bellamy,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
16,22,46401248,1964,17:35,1.773,5.273,0,0,1.0,1.409,0,0,2.682,1.682,0,0,0,2.818,4.545,0.336,0,0.71,Emmette,Bryant,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
17,13,46396109,1964,20:00,2.538,9.769,0,0,0.846,1.0,0,0,1.923,2.385,0,0,0,3.0,5.923,0.26,0,0.846,Al,Bianchi,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
18,8,46397637,1964,18:07,3.0,6.75,0,0,0.875,1.125,0,0,2.0,2.25,0,0,0,1.75,6.875,0.444,0,0.778,Arlen,Bockhorn,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
19,1,46401763,1964,3:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0.0,Jerry,Grote,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
20,25,46401255,1964,10:57,2.72,6.52,0,0,2.56,2.96,0,0,2.36,0.44,0,0,0,1.12,8.0,0.417,0,0.865,Ron,Bonham,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
21,23,46398665,1964,25:36,5.13,11.826,0,0,3.348,4.391,0,0,6.565,0.957,0,0,0,1.696,13.609,0.434,0,0.762,Bob,Boozer,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
22,52,46396114,1964,28:46,5.0,11.269,0,0,3.788,4.981,0,0,2.538,4.635,0,0,0,3.308,13.788,0.444,0,0.761,Richie,Guerin,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
23,71,46396101,1964,22:51,5.113,11.845,0,0,2.859,3.479,0,0,3.62,1.789,0,0,0,2.408,13.085,0.432,0,0.822,Cliff,Hagan,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24,17,46401254,1964,11:21,1.882,5.824,0,0,1.412,1.882,0,0,3.882,0.353,0,0,0,1.706,5.176,0.323,0,0.75,Happy,Hairston,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
25,21,46400736,1964,33:14,4.286,12.095,0,0,1.286,2.0,0,0,10.095,2.333,0,0,0,3.905,9.857,0.354,0,0.643,Reggie,Harding,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
26,7,46400214,1964,13:34,1.857,6.143,0,0,1.286,1.714,0,0,4.714,0.0,0,0,0,1.857,5.0,0.302,0,0.75,Charlie,Hardnett,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27,24,46398154,1964,18:17,2.042,5.375,0,0,2.125,3.167,0,0,5.958,0.708,0,0,0,2.333,6.208,0.38,0,0.671,Bob,Ferry,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
28,44,46400205,1964,28:09,7.25,18.523,0,0,3.114,3.955,0,0,4.977,2.455,0,0,0,2.705,17.614,0.391,0,0.787,John,Havlicek,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
29,24,46398151,1964,21:35,3.083,6.708,0,0,1.5,2.542,0,0,5.333,1.125,0,0,0,2.75,7.667,0.46,0,0.59,Tom,Hawkins,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
30,20,46401265,1964,13:18,2.1,4.9,0,0,0.9,1.15,0,0,2.05,1.85,0,0,0,2.25,5.1,0.429,0,0.783,Walt,Hazzard,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
31,15,46400741,1964,16:12,3.2,6.733,0,0,1.8,2.667,0,0,2.533,1.933,0,0,0,2.067,8.2,0.475,0,0.675,Art,Heyman,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
32,56,46400219,1964,21:32,2.75,8.268,0,0,2.696,3.518,0,0,5.321,0.804,0,0,0,3.018,8.196,0.333,0,0.766,Wayne,Hightower,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
33,9,46400730,1964,9:46,1.111,3.889,0,0,0.778,1.556,0,0,1.667,0.667,0,0,0,1.111,3.0,0.286,0,0.5,Gary,Hill,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
34,8,46400742,1964,8:00,0.625,1.875,0,0,0.25,0.5,0,0,3.875,0.375,0,0,0,1.625,1.5,0.333,0,0.5,Tom,Hoover,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
35,26,46398153,1964,36:41,6.769,13.538,0,0,5.962,7.192,0,0,9.846,2.769,0,0,0,4.077,19.5,0.5,0,0.829,Bailey,Howell,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
36,7,46401762,1964,8:08,1.286,4.714,0,0,0.286,0.286,0,0,2.714,1.0,0,0,0,1.0,2.857,0.273,0,1.0,Les,Hunter,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
37,24,46398666,1964,17:02,1.5,3.375,0,0,0.917,1.583,0,0,4.375,0.833,0,0,0,2.625,3.917,0.444,0,0.579,Darrall,Imhoff,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
38,22,46401250,1964,35:40,5.955,14.136,0,0,3.591,5.136,0,0,14.864,1.136,0,0,0,3.682,15.5,0.421,0,0.699,Lucious,Jackson,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
39,22,46400200,1964,34:30,5.727,14.0,0,0,3.545,4.591,0,0,10.955,2.818,0,0,0,2.682,15.0,0.409,0,0.772,Dave,DeBusschere,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
40,23,46400733,1964,36:52,6.739,15.435,0,0,3.0,4.783,0,0,11.87,3.391,0,0,0,3.043,16.478,0.437,0,0.627,Gus,Johnson,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
41,44,46397638,1964,30:43,3.386,8.409,0,0,1.705,2.523,0,0,4.023,5.477,0,0,0,3.0,8.477,0.403,0,0.676,K.C.,Jones,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
42,5,46401247,1964,20:24,3.0,10.4,0,0,1.8,2.6,0,0,2.8,2.0,0,0,0,2.2,7.8,0.288,0,0.692,Larry,Jones,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
43,46,46397116,1964,34:27,9.261,21.0,0,0,5.043,6.261,0,0,4.674,2.935,0,0,0,2.109,23.565,0.441,0,0.806,Sam,Jones,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
44,2,46398677,1964,9:30,2.0,5.0,0,0,1.0,2.5,0,0,2.0,0.0,0,0,0,1.0,5.0,0.4,0,0.4,Willie,Jones,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
45,23,46395059,1964,26:20,3.957,10.261,0,0,1.652,2.478,0,0,7.522,2.783,0,0,0,2.043,9.565,0.386,0,0.667,Johnny,Kerr,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
46,25,46400740,1964,21:19,2.24,6.08,0,0,1.52,1.88,0,0,2.68,1.8,0,0,0,2.8,6.0,0.368,0,0.809,Jim,King,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
