,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,82,1670,2007,20:37,3.55,7.7,1.39,3.74,0.65,0.95,0.48,1.76,2.23,2.74,0.94,0.06,1.32,1.28,9.13,0.461,0.371,0.679,Jordan,Farmar,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1,72,1715,2007,12:11,1.83,4.65,0.58,1.69,0.67,0.72,0.24,0.92,1.15,0.74,0.42,0.17,0.82,1.08,4.92,0.394,0.344,0.923,Quincy,Douby,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2,71,971,2007,32:49,7.52,13.94,0.0,0.15,3.79,4.73,1.9,7.32,9.23,3.44,1.41,1.25,1.94,2.3,18.83,0.539,0.0,0.801,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
3,53,1219,2007,15:32,1.4,3.91,0.42,1.28,0.45,0.64,0.53,2.06,2.58,0.66,0.36,0.25,0.45,1.7,3.66,0.357,0.324,0.706,Devean,George,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4,14,1336,2007,10:58,0.86,2.21,0.36,1.07,0.64,0.64,0.07,1.5,1.57,1.57,0.5,0.14,0.64,1.29,2.71,0.387,0.333,1.0,Eddie,Gill,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
5,79,94,2007,35:14,4.77,7.66,0.0,0.01,2.22,3.73,4.08,7.67,11.75,1.03,0.57,1.06,1.72,3.08,11.76,0.623,0.0,0.593,Tyson,Chandler,C,7.0,1.0,240.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
6,59,1376,2007,25:55,5.03,9.22,0.0,0.0,3.17,5.08,1.88,2.78,4.66,0.54,0.24,0.49,2.14,2.66,13.24,0.546,0.0,0.623,Eddy,Curry,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
7,30,186,2007,11:59,1.73,5.03,0.5,1.3,1.13,1.37,0.43,1.7,2.13,0.97,0.27,0.13,1.07,1.5,5.1,0.344,0.385,0.829,Gerald,Green,G-F,6.0,7.0,205.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
8,35,95,2007,19:36,3.03,6.91,0.26,0.86,0.97,1.54,1.09,2.54,3.63,0.94,0.43,0.46,0.77,2.37,7.29,0.438,0.3,0.63,Wilson,Chandler,F,6.0,9.0,225.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
9,71,1086,2007,30:26,2.89,6.3,0.24,1.04,2.39,3.08,0.32,2.54,2.86,4.79,0.97,0.03,1.28,1.1,8.41,0.459,0.23,0.776,Antonio,Daniels,G,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
10,21,1682,2007,9:20,1.14,3.1,0.0,0.0,0.29,0.48,1.19,1.05,2.24,0.48,0.29,0.29,0.43,1.57,2.57,0.369,0.0,0.6,Paul,Davis,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
11,72,1562,2007,31:48,6.44,14.85,1.97,4.81,3.69,4.07,0.56,2.51,3.07,2.96,0.76,0.11,2.08,2.38,18.56,0.434,0.41,0.908,Ben,Gordon,G,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
12,82,1155,2007,36:08,5.12,11.84,1.65,4.06,1.89,2.4,0.67,3.63,4.3,3.37,1.06,0.17,2.33,2.28,13.78,0.433,0.405,0.787,Ricky,Davis,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
13,74,1474,2007,26:36,5.12,11.76,0.69,2.42,1.51,2.0,0.43,2.03,2.46,2.04,0.73,0.3,1.47,1.61,12.45,0.436,0.285,0.757,Willie,Green,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
14,80,1504,2007,25:09,3.15,7.36,1.31,3.01,1.39,1.73,0.41,2.41,2.83,0.91,0.58,0.24,0.73,2.34,9.0,0.428,0.436,0.804,Matt,Carroll,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
15,53,1419,2007,12:37,2.0,4.87,0.57,1.36,0.4,0.49,0.28,1.13,1.42,1.83,0.4,0.04,1.02,1.17,4.96,0.411,0.417,0.808,Juan,Dixon,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
16,73,138,2007,19:00,2.23,4.77,0.12,0.56,1.19,1.62,1.66,2.26,3.92,1.11,0.75,0.14,0.68,1.75,5.78,0.468,0.22,0.737,Jared,Dudley,F,6.0,7.0,237.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
17,66,170,2007,35:36,7.2,13.48,0.06,0.24,4.42,5.48,2.35,6.03,8.38,3.2,0.45,1.48,1.88,2.11,18.88,0.534,0.25,0.807,Pau,Gasol,C-F,7.0,0.0,250.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
18,82,1103,2007,9:27,0.85,1.87,0.0,0.0,0.2,0.41,0.87,1.67,2.54,0.22,0.2,0.55,0.39,1.15,1.9,0.458,0.0,0.471,Adonal,Foyle,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
19,49,1762,2007,13:50,2.0,4.76,0.2,0.76,1.47,2.12,0.55,1.69,2.24,1.04,0.39,0.04,1.12,0.96,5.67,0.421,0.27,0.692,Javaris,Crittenton,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
20,81,171,2007,37:02,7.72,16.73,1.65,4.78,3.06,3.9,1.73,4.43,6.16,1.95,1.37,0.98,2.35,2.84,20.15,0.461,0.346,0.785,Rudy,Gay,F,6.0,8.0,230.0,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
21,51,1777,2007,11:54,1.82,4.41,0.71,2.14,0.82,0.96,0.25,0.84,1.1,1.71,0.25,0.1,0.86,1.35,5.18,0.413,0.33,0.857,Aaron,Brooks,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
22,10,1501,2007,16:16,2.0,5.4,0.7,2.5,0.0,0.2,0.4,1.0,1.4,0.8,0.2,0.0,0.6,0.7,4.7,0.37,0.28,0.0,Richie,Frahm,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
23,78,164,2007,17:14,2.83,5.81,0.04,0.13,1.09,1.4,1.37,3.17,4.54,0.73,0.37,0.35,0.71,2.67,6.79,0.488,0.3,0.78,Channing,Frye,F-C,7.0,0.0,255.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
24,82,1643,2007,20:28,3.1,6.54,0.04,0.16,1.3,1.88,2.0,3.18,5.18,1.12,0.65,1.39,1.37,3.15,7.54,0.474,0.231,0.695,Andray,Blatche,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
25,7,1624,2007,8:51,0.43,1.57,0.0,0.14,0.0,0.0,0.0,0.86,0.86,0.43,0.43,0.14,1.0,1.29,0.86,0.273,0.0,0.0,Orien,Greene,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
26,36,1325,2007,12:13,1.19,3.47,0.69,2.22,0.36,0.53,0.72,1.94,2.67,0.61,0.28,0.06,0.64,1.72,3.44,0.344,0.313,0.684,Brian,Cardinal,,,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
27,33,1726,2007,8:36,1.18,2.36,0.0,0.0,0.67,1.48,1.12,1.67,2.79,0.24,0.21,0.12,0.42,1.15,3.03,0.5,0.0,0.449,Andre,Brown,,,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
28,10,1232,2007,19:54,1.9,5.7,0.4,1.7,1.3,2.3,0.8,1.5,2.3,3.0,0.9,0.5,1.4,2.5,5.5,0.333,0.235,0.565,Steve,Francis,G,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
29,6,1018,2007,8:30,0.5,2.33,0.0,0.0,0.67,0.67,1.0,0.67,1.67,0.67,0.17,0.0,0.17,1.5,1.67,0.214,0.0,1.0,Shareef,Abdur-Rahim,F,,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
30,70,1224,2007,28:00,3.11,6.8,0.64,1.84,0.91,1.21,0.39,2.47,2.86,5.54,1.53,0.4,1.77,2.46,7.79,0.458,0.349,0.753,Anthony,Carter,,,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
31,7,1699,2007,10:42,1.14,3.57,0.86,2.29,0.0,0.0,0.29,1.86,2.14,0.43,0.43,0.0,0.14,0.29,3.14,0.32,0.375,0.0,Jorge,Garbajosa,,,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
32,78,1451,2007,22:35,2.78,6.81,0.58,1.87,1.37,1.82,0.83,2.54,3.37,2.24,0.67,0.09,1.27,1.85,7.51,0.409,0.308,0.754,Devin,Brown,,,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
