,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,58,915,1995,10:47,1.09,2.48,0.0,0.0,0.66,1.07,0.97,2.16,3.12,0.0,0.14,0.69,1.24,2.02,2.83,0.438,0.0,0.613,Yinka,Dare,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1,23,789,1995,8:41,0.65,1.52,0.0,0.0,0.35,0.78,1.04,1.09,2.13,0.39,0.22,0.26,0.74,1.52,1.65,0.429,0.0,0.444,Joe,Courtney,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2,13,766,1995,7:09,1.23,2.46,0.0,0.0,0.54,1.0,0.38,1.38,1.77,0.15,0.38,0.23,0.46,1.31,3.0,0.5,0.0,0.538,Robert,Werdann,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
3,80,971,1995,28:39,4.51,9.19,0.1,0.35,1.31,1.86,2.19,4.08,6.26,1.81,1.08,1.64,1.38,2.36,10.44,0.491,0.286,0.705,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4,64,962,1995,19:34,2.44,6.25,0.16,0.88,1.2,1.69,1.02,,1.86,0.98,0.69,0.17,0.97,1.48,6.23,0.39,0.179,0.713,Ed,O'Bannon,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
5,5,1003,1995,2:12,0.8,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.2,0.0,0.2,1.6,0.8,0.0,0.0,John,Coker,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
6,22,995,1995,9:13,1.09,2.27,0.0,0.05,0.5,0.86,0.82,0.95,1.77,0.41,0.32,0.23,0.18,1.36,2.68,0.48,0.0,0.579,Andrew,DeClercq,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
7,67,513,1995,32:43,3.81,8.93,1.81,4.45,2.42,2.94,0.42,1.64,2.06,3.96,0.64,0.04,1.45,1.58,11.84,0.426,0.406,0.822,Joe,Dumars,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
8,8,585,1995,7:15,0.38,1.75,0.0,0.0,0.38,0.75,0.25,0.63,0.88,0.25,0.25,0.0,0.25,2.38,1.13,0.214,0.0,0.5,Kevin,Duckworth,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
9,78,700,1995,33:33,4.28,7.68,0.0,0.0,1.73,3.71,3.23,5.86,9.09,0.97,0.72,1.44,1.53,3.05,10.29,0.558,0.0,0.467,Dale,Davis,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
10,82,2948,1995,28:54,5.38,11.88,2.0,4.95,1.78,2.09,0.83,2.39,3.22,2.15,1.32,0.3,1.59,2.11,14.54,0.453,0.404,0.854,Dell,Curry,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
11,82,734,1995,33:43,5.83,11.73,0.7,1.83,2.17,2.61,0.44,2.88,3.32,3.84,1.04,0.07,1.22,2.02,14.52,0.497,0.38,0.832,Vinny,Del Negro,,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
12,82,536,1995,33:49,4.89,11.66,1.02,2.99,1.91,2.54,1.2,3.02,4.22,2.59,1.44,0.56,2.07,2.96,12.72,0.419,0.343,0.755,Blue,Edwards,,,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
13,47,2952,1995,35:48,5.23,11.15,0.55,1.68,2.94,3.74,1.53,3.4,4.94,5.53,1.36,0.51,2.79,2.79,13.96,0.469,0.329,0.784,Kendall,Gill,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
14,80,2893,1995,24:03,2.03,4.48,0.0,0.01,1.0,1.96,2.99,6.01,9.0,0.46,0.51,1.25,0.99,3.14,5.05,0.453,0.0,0.51,Chris,Dudley,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
15,65,702,1995,33:11,6.4,11.78,0.02,0.09,3.02,4.11,2.29,5.28,7.57,1.88,1.08,0.85,2.92,3.48,15.83,0.543,0.167,0.734,Bison,Dele,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
16,55,3041,1995,22:30,2.93,6.85,0.98,2.33,1.78,2.15,0.8,1.89,2.69,1.56,0.51,0.05,1.04,1.53,8.62,0.427,0.422,0.831,Ledell,Eackles,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
17,25,2953,1995,22:48,3.64,7.6,0.0,0.0,1.88,3.12,1.4,3.16,4.56,0.56,0.4,0.44,1.6,3.0,9.16,0.479,0.0,0.603,Kenny,Gattison,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
18,57,972,1995,10:01,0.96,2.61,0.07,0.23,1.3,2.04,0.98,1.21,2.19,0.82,0.7,0.39,1.19,1.61,3.3,0.369,0.308,0.638,Mark,Davis,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
19,4,1006,1995,5:00,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.0,0.0,0.5,0.25,1.5,0.375,0.0,0.0,Robert,Churchwell,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
20,80,2911,1995,37:04,7.14,13.59,0.09,0.24,1.86,2.56,2.55,7.55,10.1,1.4,1.09,0.5,1.98,3.01,16.23,0.525,0.368,0.727,Loy,Vaught,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
21,57,954,1995,9:33,1.25,2.84,0.0,0.02,0.7,1.19,0.89,1.05,1.95,0.42,0.21,0.12,0.84,1.6,3.19,0.438,0.0,0.588,Jason,Caffey,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
22,31,859,1995,16:44,1.03,2.94,0.0,0.13,0.94,1.23,1.13,1.68,2.81,1.26,0.32,0.58,0.94,1.65,3.0,0.352,0.0,0.763,Doug,Edwards,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
23,78,2946,1995,36:36,7.38,15.59,0.0,0.01,3.55,4.49,3.09,6.05,9.14,1.79,0.94,0.68,2.27,2.31,18.32,0.474,0.0,0.791,Armen,Gilliam,,,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
24,28,622,1995,17:53,1.96,3.86,0.0,0.0,0.96,1.68,1.54,2.64,4.18,0.75,0.36,0.14,0.89,2.36,4.89,0.509,0.0,0.574,Terry,Davis,,,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
25,65,2856,1995,20:23,2.34,5.83,0.68,1.75,0.58,0.74,0.32,1.42,1.74,1.54,0.54,0.12,0.66,2.26,5.94,0.401,0.386,0.792,Kevin,Gamble,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
26,46,817,1995,17:01,1.59,3.5,0.43,1.15,0.98,1.35,0.59,1.26,1.85,0.59,0.52,0.04,0.52,2.0,4.59,0.453,0.377,0.726,Michael,Curry,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
