,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,35,1847,2011,6:46,0.43,1.29,0.0,0.03,0.2,0.43,0.94,1.2,2.14,0.26,0.11,0.03,0.29,0.94,1.06,0.333,0.0,0.467,Jon,Brockman,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1,39,1670,2011,21:16,3.77,8.08,1.41,3.21,1.46,1.62,0.18,1.38,1.56,3.31,0.62,0.05,1.74,1.26,10.41,0.467,0.44,0.905,Jordan,Farmar,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2,65,169,2011,36:26,5.49,11.38,0.02,0.18,3.65,4.88,1.85,7.06,8.91,3.14,0.95,1.86,1.86,3.09,14.65,0.482,0.083,0.748,Marc,Gasol,C,7.0,1.0,255.0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
3,45,1857,2011,12:26,1.13,3.09,0.0,0.0,0.47,0.64,0.78,1.98,2.76,0.4,0.27,0.71,0.56,1.6,2.73,0.367,0.0,0.724,Earl,Clark,,,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4,66,136,2011,26:30,4.2,9.09,1.03,3.06,2.32,2.88,0.8,1.74,2.55,5.32,1.29,0.15,2.38,2.52,11.74,0.462,0.337,0.805,Goran,Dragic,G,6.0,3.0,190.0,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
5,60,971,2011,31:10,6.52,12.95,0.05,0.15,2.7,3.15,1.1,7.13,8.23,2.92,0.93,1.02,1.78,2.35,15.78,0.503,0.333,0.857,Kevin,Garnett,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
6,15,1526,2011,8:45,0.67,1.8,0.27,0.87,0.27,0.53,1.07,0.73,1.8,0.4,0.47,0.07,0.2,1.27,1.87,0.37,0.308,0.5,Josh,Davis,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
7,26,1935,2011,9:50,0.96,2.27,0.0,0.0,0.23,0.46,0.54,1.69,2.23,0.19,0.15,0.77,0.27,1.23,2.15,0.424,0.0,0.5,Mickell,Gladness,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
8,37,1850,2011,17:47,2.54,7.84,0.73,3.16,0.59,0.7,0.43,1.51,1.95,2.08,0.78,0.03,1.51,1.49,6.41,0.324,0.231,0.846,Toney,Douglas,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
9,64,107,2011,30:26,7.0,15.61,0.03,0.22,4.09,5.83,4.14,6.84,10.98,1.59,1.45,1.17,2.66,4.02,18.13,0.448,0.143,0.702,DeMarcus,Cousins,C,6.0,11.0,270.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
