,player_id,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,games_played,season
17,48,19.8,1.85,3.275,0.0,0.0,0.65,1.35,1.475,3.675,5.15,1.325,0.25,0.925,1.05,2.225,4.35,0.5648854961832062,,0.48148148148148145,40,2023
18,53,30.4375,5.9875,13.975,3.0375,8.1375,1.9125,2.075,0.675,2.7875,3.4625,3.1375,1.2125,0.35,1.4,2.3,16.925,0.4284436493738819,0.37327188940092165,0.9216867469879518,80,2023
19,54,25.982456140350877,5.421052631578948,11.947368421052632,2.3333333333333335,5.842105263157895,2.0526315789473686,2.6140350877192984,0.38596491228070173,2.280701754385965,2.6666666666666665,1.7017543859649122,0.543859649122807,0.08771929824561403,1.7719298245614035,1.6666666666666667,15.228070175438596,0.45374449339207046,0.3993993993993994,0.785234899328859,57,2023
20,57,35.94117647058823,9.441176470588236,19.191176470588236,2.235294117647059,6.147058823529412,5.955882352941177,6.720588235294118,0.8235294117647058,3.7058823529411766,4.529411764705882,6.9411764705882355,0.9117647058823529,0.4117647058823529,2.6176470588235294,3.0294117647058822,27.073529411764707,0.49195402298850577,0.36363636363636365,0.8862144420131292,68,2023
21,58,14.06,2.2,4.32,0.62,1.88,1.42,1.84,1.2,2.9,4.1,0.44,0.28,0.48,0.56,1.36,6.44,0.5092592592592593,0.32978723404255317,0.7717391304347826,50,2023
22,61,34.792682926829265,6.878048780487805,15.792682926829269,2.682926829268293,7.219512195121951,3.1463414634146343,3.8658536585365852,0.8292682926829268,3.707317073170732,4.536585365853658,3.6463414634146343,0.9634146341463414,0.36585365853658536,2.0121951219512195,1.4146341463414633,19.585365853658537,0.4355212355212355,0.3716216216216216,0.8138801261829653,82,2023
23,62,37.43478260869565,8.101449275362318,17.55072463768116,2.2753623188405796,6.521739130434782,2.5217391304347827,3.0579710144927534,1.0434782608695652,6.304347826086956,7.3478260869565215,3.347826086956522,0.9420289855072463,0.5072463768115942,2.0,1.710144927536232,21.0,0.46160198183319573,0.3488888888888889,0.8246445497630331,69,2023
24,65,28.76923076923077,5.589743589743589,12.717948717948717,2.1025641025641026,5.128205128205129,2.4358974358974357,2.9743589743589745,0.717948717948718,3.076923076923077,3.7948717948717947,5.487179487179487,0.6923076923076923,0.20512820512820512,1.5384615384615385,1.4871794871794872,15.717948717948717,0.43951612903225806,0.41,0.8189655172413793,39,2023
25,66,30.930555555555557,4.569444444444445,10.666666666666666,1.8472222222222223,5.138888888888889,1.7222222222222223,2.0416666666666665,0.7361111111111112,2.6805555555555554,3.4166666666666665,1.6527777777777777,0.8888888888888888,0.1388888888888889,1.2083333333333333,3.3472222222222223,12.708333333333334,0.4283854166666667,0.35945945945945945,0.8435374149659864,72,2023
26,68,13.966101694915254,1.423728813559322,3.830508474576271,0.7966101694915254,2.389830508474576,0.5423728813559322,0.6271186440677966,0.423728813559322,2.016949152542373,2.440677966101695,1.0169491525423728,0.3898305084745763,0.05084745762711865,0.5084745762711864,0.711864406779661,4.186440677966102,0.37168141592920356,0.3333333333333333,0.8648648648648649,59,2023
27,69,27.735294117647058,4.117647058823529,8.691176470588236,0.7794117647058824,2.426470588235294,1.7205882352941178,2.088235294117647,0.7794117647058824,3.426470588235294,4.205882352941177,2.838235294117647,0.8970588235294118,0.2647058823529412,1.2647058823529411,2.2058823529411766,10.735294117647058,0.47377326565143824,0.3212121212121212,0.823943661971831,68,2023
28,70,33.457142857142856,8.957142857142857,17.942857142857143,2.0714285714285716,5.857142857142857,3.0285714285714285,4.314285714285714,1.2,4.328571428571428,5.5285714285714285,3.557142857142857,1.1857142857142857,0.5285714285714286,2.357142857142857,2.642857142857143,23.014285714285716,0.49920382165605093,0.35365853658536583,0.7019867549668874,70,2023
29,73,35.42857142857143,10.25974025974026,21.4025974025974,2.74025974025974,6.8311688311688314,5.467532467532467,6.454545454545454,0.5584415584415584,3.038961038961039,3.5974025974025974,6.753246753246753,0.922077922077922,0.16883116883116883,2.4155844155844157,1.87012987012987,28.727272727272727,0.47936893203883496,0.4011406844106464,0.8470824949698189,77,2023
30,74,11.435897435897436,2.230769230769231,3.871794871794872,0.10256410256410256,0.5641025641025641,1.1025641025641026,1.2564102564102564,1.0512820512820513,2.641025641025641,3.6923076923076925,0.5897435897435898,0.2564102564102564,0.41025641025641024,0.5384615384615384,1.1794871794871795,5.666666666666667,0.5761589403973509,0.18181818181818182,0.8775510204081632,39,2023
31,75,9.545454545454545,0.7727272727272727,1.8636363636363635,0.6136363636363636,1.5227272727272727,0.022727272727272728,0.022727272727272728,0.13636363636363635,1.5,1.6363636363636365,0.3409090909090909,0.25,0.11363636363636363,0.22727272727272727,0.6590909090909091,2.1818181818181817,0.4146341463414634,0.40298507462686567,1.0,44,2023
32,77,18.28787878787879,3.1818181818181817,8.621212121212121,1.878787878787879,5.0,2.196969696969697,2.5303030303030303,0.36363636363636365,1.9090909090909092,2.272727272727273,1.3333333333333333,0.42424242424242425,0.18181818181818182,0.7272727272727273,1.1363636363636365,10.43939393939394,0.36906854130052724,0.37575757575757573,0.8682634730538922,66,2023
33,79,34.131147540983605,6.573770491803279,13.278688524590164,1.0163934426229508,2.4754098360655736,6.573770491803279,7.655737704918033,1.7377049180327868,3.5245901639344264,5.262295081967213,4.967213114754099,1.360655737704918,0.2786885245901639,1.6885245901639345,1.1475409836065573,20.737704918032787,0.49506172839506174,0.4105960264900662,0.8586723768736617,61,2023
34,81,31.61842105263158,3.5526315789473686,7.723684210526316,1.644736842105263,4.052631578947368,1.3289473684210527,1.486842105263158,0.40789473684210525,2.0,2.4078947368421053,2.4078947368421053,1.3026315789473684,0.5526315789473685,0.9736842105263158,1.986842105263158,10.078947368421053,0.4599659284497445,0.40584415584415584,0.8938053097345132,76,2023
35,83,25.945945945945947,4.918918918918919,8.554054054054054,0.0,0.013513513513513514,1.7567567567567568,2.7837837837837838,4.581081081081081,6.108108108108108,10.68918918918919,1.2837837837837838,0.5675675675675675,1.4324324324324325,0.9864864864864865,2.2162162162162162,11.594594594594595,0.5750394944707741,0.0,0.6310679611650486,74,2023
36,85,25.436363636363637,4.054545454545455,7.7272727272727275,1.1636363636363636,3.109090909090909,1.690909090909091,2.4363636363636365,2.036363636363636,4.890909090909091,6.927272727272728,1.709090909090909,0.6363636363636364,0.509090909090909,1.2363636363636363,2.2,10.963636363636363,0.5247058823529411,0.3742690058479532,0.6940298507462687,55,2023
37,87,13.635135135135135,1.8783783783783783,4.945945945945946,1.0405405405405406,3.1621621621621623,0.05405405405405406,0.0945945945945946,0.14864864864864866,0.6891891891891891,0.8378378378378378,1.2972972972972974,0.4864864864864865,0.21621621621621623,0.4864864864864865,0.972972972972973,4.851351351351352,0.3797814207650273,0.32905982905982906,0.5714285714285714,74,2023
38,89,28.589041095890412,3.5205479452054793,7.561643835616438,1.917808219178082,4.684931506849315,1.0,1.3150684931506849,0.8493150684931506,2.9452054794520546,3.7945205479452055,3.4657534246575343,1.643835616438356,0.9726027397260274,1.4246575342465753,2.5342465753424657,9.95890410958904,0.46557971014492755,0.4093567251461988,0.7604166666666666,73,2023
39,100,30.618181818181817,6.127272727272727,14.836363636363636,1.6545454545454545,5.618181818181818,3.2181818181818183,3.6545454545454548,0.8909090909090909,2.5272727272727273,3.418181818181818,5.036363636363636,0.6363636363636364,0.10909090909090909,2.6545454545454548,1.4727272727272727,17.12727272727273,0.41299019607843135,0.29449838187702265,0.8805970149253731,55,2023
40,101,27.926470588235293,5.838235294117647,10.985294117647058,1.2647058823529411,3.411764705882353,2.176470588235294,2.75,2.3088235294117645,6.147058823529412,8.455882352941176,1.1323529411764706,0.6029411764705882,0.8970588235294118,1.4411764705882353,2.8088235294117645,15.117647058823529,0.5314591700133868,0.3706896551724138,0.7914438502673797,68,2023
41,102,22.217391304347824,4.318840579710145,8.927536231884059,0.8405797101449275,2.6231884057971016,1.7681159420289856,2.347826086956522,1.710144927536232,3.63768115942029,5.3478260869565215,2.7971014492753623,0.4927536231884058,0.7536231884057971,1.8985507246376812,2.9855072463768115,11.246376811594203,0.4837662337662338,0.32044198895027626,0.7530864197530864,69,2023
42,104,28.789473684210527,3.8684210526315788,8.473684210526315,2.3552631578947367,5.328947368421052,1.3157894736842106,1.4473684210526316,0.4868421052631579,2.3815789473684212,2.8684210526315788,5.894736842105263,1.144736842105263,0.2236842105263158,1.3421052631578947,1.6842105263157894,11.407894736842104,0.45652173913043476,0.4419753086419753,0.9090909090909091,76,2023
43,105,21.80263157894737,1.986842105263158,4.565789473684211,1.0789473684210527,3.1315789473684212,0.5789473684210527,0.7631578947368421,0.6710526315789473,2.460526315789474,3.1315789473684212,2.1184210526315788,0.5263157894736842,0.25,0.618421052631579,1.3026315789473684,5.631578947368421,0.43515850144092216,0.3445378151260504,0.7586206896551724,76,2023
44,108,16.79310344827586,1.4827586206896552,3.3793103448275863,0.6551724137931034,1.9310344827586208,0.7586206896551724,0.896551724137931,1.0689655172413792,2.2758620689655173,3.3448275862068964,0.8275862068965517,1.3448275862068966,0.6206896551724138,0.3793103448275862,1.9310344827586208,4.379310344827586,0.4387755102040816,0.3392857142857143,0.8461538461538461,29,2023
45,110,19.436363636363637,2.0,4.654545454545454,1.1272727272727272,2.8727272727272726,0.4909090909090909,0.6545454545454545,1.290909090909091,2.727272727272727,4.0181818181818185,1.0545454545454545,0.5818181818181818,0.41818181818181815,0.6,2.036363636363636,5.618181818181818,0.4296875,0.3924050632911392,0.75,55,2023
46,112,23.08,2.28,5.4,1.16,3.32,0.52,0.72,0.62,2.6,3.22,1.32,0.76,0.18,0.46,1.48,6.24,0.4222222222222222,0.3493975903614458,0.7222222222222222,50,2023
47,114,14.022727272727273,1.8181818181818181,4.636363636363637,0.8636363636363636,2.4545454545454546,0.6363636363636364,0.7045454545454546,0.4090909090909091,1.1363636363636365,1.5454545454545454,1.0,0.5,0.13636363636363635,0.4772727272727273,0.8863636363636364,5.136363636363637,0.39215686274509803,0.35185185185185186,0.9032258064516129,44,2023
48,115,32.693333333333335,8.773333333333333,19.48,4.8,11.76,4.026666666666666,4.36,0.5066666666666667,3.933333333333333,4.44,5.093333333333334,0.7466666666666667,0.38666666666666666,2.8666666666666667,1.56,26.373333333333335,0.45037645448323066,0.40816326530612246,0.9235474006116208,75,2023
49,117,35.65384615384615,9.423076923076923,16.96153846153846,0.3717948717948718,1.3717948717948718,5.615384615384615,6.910256410256411,3.2051282051282053,9.564102564102564,12.76923076923077,3.4871794871794872,1.1923076923076923,2.371794871794872,2.128205128205128,2.3461538461538463,24.833333333333332,0.5555555555555556,0.27102803738317754,0.8126159554730983,78,2023
50,125,38.01234567901235,8.246913580246913,17.160493827160494,0.9753086419753086,2.876543209876543,6.493827160493828,7.617283950617284,0.5432098765432098,3.740740740740741,4.283950617283951,5.345679012345679,1.1358024691358024,0.5925925925925926,1.691358024691358,2.049382716049383,23.962962962962962,0.4805755395683453,0.33905579399141633,0.8525121555915721,81,2023
51,128,2.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,,,2,2023
52,130,27.948051948051948,3.272727272727273,8.376623376623376,1.6103896103896105,4.805194805194805,2.1948051948051948,2.727272727272727,0.38961038961038963,2.2987012987012987,2.688311688311688,4.623376623376624,0.6623376623376623,0.2857142857142857,1.1818181818181819,1.7922077922077921,10.35064935064935,0.39069767441860465,0.33513513513513515,0.8047619047619048,77,2023
53,131,29.135802469135804,5.493827160493828,12.395061728395062,3.493827160493827,8.703703703703704,1.0617283950617284,1.4074074074074074,0.7777777777777778,2.888888888888889,3.6666666666666665,2.6666666666666665,1.3209876543209877,0.43209876543209874,1.3950617283950617,2.049382716049383,15.54320987654321,0.44322709163346613,0.4014184397163121,0.7543859649122807,81,2023
54,132,37.44285714285714,11.485714285714286,23.6,4.057142857142857,10.628571428571428,6.828571428571428,8.685714285714285,0.8285714285714286,8.414285714285715,9.242857142857142,9.785714285714286,1.4,0.5428571428571428,4.0285714285714285,2.1285714285714286,33.857142857142854,0.48668280871670705,0.3817204301075269,0.7861842105263158,70,2023
55,137,16.88888888888889,3.3333333333333335,6.0246913580246915,0.0,0.037037037037037035,1.5925925925925926,2.691358024691358,3.271604938271605,5.580246913580247,8.851851851851851,0.4444444444444444,0.9259259259259259,0.6296296296296297,1.0246913580246915,1.7777777777777777,8.25925925925926,0.5532786885245902,0.0,0.591743119266055,81,2023
56,139,18.954545454545453,2.227272727272727,4.742424242424242,0.6212121212121212,1.6818181818181819,0.3333333333333333,0.48484848484848486,0.7575757575757576,2.106060606060606,2.8636363636363638,3.8484848484848486,1.0303030303030303,0.42424242424242425,1.196969696969697,2.0454545454545454,5.409090909090909,0.4696485623003195,0.36936936936936937,0.6875,66,2023
57,140,37.14666666666667,10.013333333333334,19.16,2.24,5.426666666666667,4.826666666666667,5.64,0.5466666666666666,6.04,6.586666666666667,5.04,0.9066666666666666,1.2133333333333334,3.24,1.7733333333333334,27.093333333333334,0.5226165622825331,0.41277641277641275,0.8557919621749409,75,2023
58,145,33.725,11.4,21.675,1.4,3.575,10.2,11.55,2.425,8.65,11.075,5.6,1.175,1.675,3.825,2.875,34.4,0.5259515570934256,0.3916083916083916,0.8831168831168831,40,2023
59,147,15.506666666666666,2.026666666666667,3.3733333333333335,0.04,0.04,0.96,1.24,1.3733333333333333,2.933333333333333,4.306666666666667,0.8266666666666667,0.37333333333333335,0.8,0.8133333333333334,1.5333333333333334,5.053333333333334,0.6007905138339921,1.0,0.7741935483870968,75,2023
60,151,19.745454545454546,2.9272727272727272,5.490909090909091,0.9636363636363636,1.9636363636363636,0.9636363636363636,1.2363636363636363,0.45454545454545453,2.2545454545454544,2.709090909090909,2.8545454545454545,0.4,0.09090909090909091,0.8909090909090909,1.5454545454545454,7.781818181818182,0.5331125827814569,0.49074074074074076,0.7794117647058824,55,2023
61,158,28.441176470588236,3.161764705882353,7.485294117647059,1.7205882352941178,4.9411764705882355,0.4852941176470588,0.6764705882352942,1.588235294117647,3.0588235294117645,4.647058823529412,1.588235294117647,0.8235294117647058,0.5588235294117647,0.8676470588235294,2.2058823529411766,8.529411764705882,0.4223968565815324,0.3482142857142857,0.717391304347826,68,2023
62,160,18.125,2.46875,6.90625,1.03125,4.0625,0.90625,1.125,0.15625,1.65625,1.8125,1.5,0.875,0.21875,0.65625,1.5,6.875,0.3574660633484163,0.25384615384615383,0.8055555555555556,32,2023
63,161,36.13157894736842,9.776315789473685,21.06578947368421,2.8947368421052633,7.947368421052632,4.197368421052632,5.723684210526316,0.9078947368421053,3.723684210526316,4.631578947368421,5.644736842105263,2.0657894736842106,0.39473684210526316,2.6315789473684212,2.6052631578947367,26.644736842105264,0.46408494690818236,0.36423841059602646,0.7333333333333333,76,2023
64,165,21.186046511627907,3.5813953488372094,7.5813953488372094,0.09302325581395349,0.4186046511627907,0.5348837209302325,0.7674418604651163,1.2790697674418605,1.9069767441860466,3.186046511627907,2.7906976744186047,0.9534883720930233,0.3488372093023256,1.1395348837209303,1.5116279069767442,7.790697674418604,0.4723926380368098,0.2222222222222222,0.696969696969697,43,2023
65,166,16.2,1.6,4.4,0.2,1.2,0.0,1.0,1.4,3.6,5.0,0.6,0.4,0.4,1.4,2.0,3.4,0.36363636363636365,0.16666666666666666,0.0,5,2023
66,167,12.795918367346939,1.6938775510204083,3.836734693877551,0.6122448979591837,1.8571428571428572,1.7142857142857142,2.0,0.40816326530612246,1.7755102040816326,2.183673469387755,1.1224489795918366,0.2857142857142857,0.12244897959183673,0.46938775510204084,1.0204081632653061,5.714285714285714,0.44148936170212766,0.32967032967032966,0.8571428571428571,49,2023
67,172,33.7972972972973,7.864864864864865,16.7027027027027,3.2837837837837838,7.945945945945946,3.5675675675675675,3.9324324324324325,0.5,4.743243243243243,5.243243243243243,3.5405405405405403,1.527027027027027,0.5,2.0675675675675675,2.72972972972973,22.58108108108108,0.470873786407767,0.413265306122449,0.9072164948453608,74,2023
68,173,10.15,0.75,1.85,0.1,0.5,0.1,0.1,0.6,1.25,1.85,0.55,0.15,0.35,0.25,1.55,1.7,0.40540540540540543,0.2,1.0,20,2023
69,174,4.3478260869565215,1.0,2.1739130434782608,0.13043478260869565,0.6086956521739131,0.30434782608695654,0.5652173913043478,0.5217391304347826,0.782608695652174,1.3043478260869565,0.2608695652173913,0.08695652173913043,0.17391304347826086,0.34782608695652173,0.6521739130434783,2.4347826086956523,0.46,0.21428571428571427,0.5384615384615384,23,2023
70,175,34.13333333333333,10.613333333333333,19.826666666666668,1.2666666666666666,3.5866666666666664,7.56,8.653333333333334,0.8666666666666667,4.653333333333333,5.52,6.213333333333333,1.9866666666666666,0.8933333333333333,2.16,2.453333333333333,30.053333333333335,0.535305985205111,0.35315985130111527,0.8736517719568567,75,2023
71,176,34.10526315789474,5.342105263157895,8.078947368421053,0.0,0.039473684210526314,3.276315789473684,5.131578947368421,3.736842105263158,9.171052631578947,12.907894736842104,1.3421052631578947,0.6710526315789473,2.1315789473684212,1.5394736842105263,3.1315789473684212,13.960526315789474,0.6612377850162866,0.0,0.6384615384615384,76,2023
72,177,31.438356164383563,5.4520547945205475,9.780821917808218,0.547945205479452,1.8904109589041096,2.4246575342465753,3.684931506849315,2.356164383561644,4.054794520547945,6.410958904109589,3.547945205479452,0.7808219178082192,0.6164383561643836,1.4383561643835616,1.9452054794520548,13.876712328767123,0.5574229691876751,0.2898550724637681,0.6579925650557621,73,2023
73,178,27.808823529411764,4.029411764705882,9.088235294117647,2.2058823529411766,5.838235294117647,0.75,0.9411764705882353,0.23529411764705882,1.5735294117647058,1.8088235294117647,2.0441176470588234,0.9411764705882353,0.4411764705882353,1.0735294117647058,1.161764705882353,11.014705882352942,0.44336569579288027,0.3778337531486146,0.796875,68,2023
74,180,13.73913043478261,1.6521739130434783,4.695652173913044,1.0869565217391304,3.608695652173913,0.5652173913043478,0.6956521739130435,0.21739130434782608,1.3478260869565217,1.565217391304348,2.130434782608696,0.391304347826087,0.08695652173913043,0.7391304347826086,0.6086956521739131,4.956521739130435,0.35185185185185186,0.30120481927710846,0.8125,23,2023
75,182,33.98148148148148,7.092592592592593,15.74074074074074,2.0555555555555554,5.111111111111111,4.722222222222222,5.777777777777778,0.6851851851851852,2.8518518518518516,3.537037037037037,2.814814814814815,0.8333333333333334,0.6296296296296297,2.1481481481481484,2.1666666666666665,20.962962962962962,0.4505882352941176,0.40217391304347827,0.8173076923076923,54,2023
76,184,9.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,2,2023
77,185,27.196428571428573,3.375,6.785714285714286,0.9464285714285714,2.375,1.0,1.3571428571428572,1.3571428571428572,5.803571428571429,7.160714285714286,6.035714285714286,1.0357142857142858,0.8392857142857143,2.482142857142857,3.017857142857143,8.696428571428571,0.49736842105263157,0.39849624060150374,0.7368421052631579,56,2023
78,188,16.756410256410255,2.141025641025641,4.6923076923076925,0.6794871794871795,2.051282051282051,1.564102564102564,1.9102564102564104,0.5769230769230769,1.705128205128205,2.282051282051282,0.8974358974358975,0.20512820512820512,0.38461538461538464,0.5897435897435898,1.2820512820512822,6.5256410256410255,0.4562841530054645,0.33125,0.8187919463087249,78,2023
79,191,26.873417721518987,4.962025316455696,12.354430379746836,2.670886075949367,7.556962025316456,1.8227848101265822,2.1392405063291138,0.27848101265822783,2.9240506329113924,3.2025316455696204,1.759493670886076,0.5316455696202531,0.08860759493670886,0.8607594936708861,1.3417721518987342,14.417721518987342,0.4016393442622951,0.35343383584589616,0.8520710059171598,79,2023
80,192,34.31944444444444,4.888888888888889,11.416666666666666,2.5833333333333335,6.777777777777778,4.194444444444445,4.777777777777778,0.4722222222222222,4.652777777777778,5.125,8.527777777777779,1.0694444444444444,0.7777777777777778,2.5694444444444446,1.7638888888888888,16.555555555555557,0.4282238442822384,0.38114754098360654,0.877906976744186,72,2023
81,196,24.01851851851852,2.425925925925926,5.5,1.4074074074074074,3.7962962962962963,0.6296296296296297,0.8333333333333334,0.42592592592592593,1.2592592592592593,1.6851851851851851,1.6111111111111112,0.9259259259259259,0.25925925925925924,0.5740740740740741,1.6851851851851851,6.888888888888889,0.44107744107744107,0.37073170731707317,0.7555555555555555,54,2023
82,197,10.625,0.875,2.4375,0.625,1.875,0.0625,0.125,0.1875,0.625,0.8125,0.625,0.1875,0.125,0.25,1.1875,2.4375,0.358974358974359,0.3333333333333333,0.5,16,2023
83,199,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5,,,3,2023
84,200,33.67605633802817,6.577464788732394,13.52112676056338,1.2816901408450705,3.676056338028169,2.647887323943662,3.028169014084507,1.1830985915492958,5.323943661971831,6.507042253521127,3.0985915492957745,0.9859154929577465,0.647887323943662,1.3380281690140845,1.647887323943662,17.08450704225352,0.4864583333333333,0.3486590038314176,0.8744186046511628,71,2023
85,201,25.266666666666666,3.1333333333333333,4.866666666666666,0.013333333333333334,0.04,1.48,2.0933333333333333,3.2666666666666666,5.093333333333334,8.36,2.506666666666667,1.1733333333333333,1.12,1.24,2.8,7.76,0.6438356164383562,0.3333333333333333,0.7070063694267515,75,2023
86,202,33.39506172839506,3.6419753086419755,8.395061728395062,0.9876543209876543,3.197530864197531,1.123456790123457,1.4197530864197532,1.5555555555555556,6.753086419753086,8.308641975308642,4.08641975308642,0.9135802469135802,0.2839506172839506,1.4444444444444444,2.111111111111111,9.395061728395062,0.4338235294117647,0.3088803088803089,0.7913043478260869,81,2023
87,204,24.45098039215686,3.6666666666666665,7.901960784313726,0.7254901960784313,1.7647058823529411,1.7450980392156863,2.3529411764705883,0.7647058823529411,2.803921568627451,3.5686274509803924,3.0980392156862746,0.7843137254901961,0.2549019607843137,1.2941176470588236,1.3137254901960784,9.803921568627452,0.4640198511166253,0.4111111111111111,0.7416666666666667,51,2023
88,210,25.674418604651162,4.383720930232558,10.081395348837209,2.5813953488372094,6.767441860465116,0.6046511627906976,0.686046511627907,0.7325581395348837,2.488372093023256,3.2209302325581395,2.86046511627907,0.8255813953488372,0.5,1.255813953488372,2.0,11.953488372093023,0.4348327566320646,0.38144329896907214,0.8813559322033898,86,2023
