,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,82,3064,1988,24:57,2.841,5.671,0.0,0.012,0.805,1.5,2.293,3.659,5.951,1.585,0.61,0.744,1.39,2.805,6.488,0.501,0.0,0.537,Earl,Cureton,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1,69,513,1988,34:54,6.609,13.087,0.203,0.42,3.768,4.435,0.826,1.667,2.493,5.652,0.913,0.072,2.58,1.493,17.188,0.505,0.483,0.85,Joe,Dumars,,,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
2,82,2986,1988,15:34,2.366,5.146,0.0,0.037,1.573,2.073,1.915,2.89,4.805,0.927,0.573,0.22,1.524,2.098,6.305,0.46,0.0,0.759,Sidney,Green,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
3,78,2925,1988,29:54,4.679,9.846,0.0,0.0,3.026,3.949,1.949,4.731,6.679,1.154,0.269,0.526,2.436,3.0,12.385,0.475,0.0,0.766,Bill,Cartwright,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
4,79,585,1988,33:41,7.013,14.696,0.0,0.025,4.101,5.418,3.114,4.924,8.038,0.759,0.709,0.62,2.532,3.797,18.127,0.477,0.0,0.757,Kevin,Duckworth,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
5,48,2948,1988,16:56,5.333,10.854,0.396,1.146,0.833,0.958,0.542,1.625,2.167,1.042,0.875,0.083,0.917,1.417,11.896,0.491,0.345,0.87,Dell,Curry,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
6,80,734,1988,19:27,2.988,6.288,0.075,0.25,1.063,1.25,0.6,1.538,2.138,2.575,0.813,0.175,0.963,2.0,7.113,0.475,0.3,0.85,Vinny,Del Negro,,,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
7,53,2884,1988,7:28,0.811,1.453,0.0,0.0,0.811,1.208,0.736,1.0,1.736,0.34,0.094,0.208,0.736,1.887,2.434,0.558,0.0,0.672,Greg,Dreiling,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
8,64,3077,1988,31:11,5.672,12.656,0.0,0.0,2.75,3.438,1.844,5.547,7.391,1.641,1.109,1.266,2.234,3.016,14.094,0.448,0.0,0.8,Joe,"Barry,Carroll",,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
9,53,542,1988,32:56,3.642,6.358,0.0,0.0,1.792,2.34,2.981,7.774,10.755,0.717,0.453,1.528,1.566,2.094,9.075,0.573,0.0,0.766,James,Donaldson,,,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
10,61,2893,1988,8:55,1.197,2.754,0.0,0.016,0.639,1.754,1.18,1.393,2.574,0.344,0.148,0.377,0.721,1.344,3.033,0.435,0.0,0.364,Chris,Dudley,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
11,2,2793,1988,3:00,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,Winston,Crite,,,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
12,80,3041,1988,18:14,3.975,9.15,0.113,0.5,3.4,4.325,1.25,1.0,2.25,1.538,0.513,0.063,1.6,1.95,11.463,0.434,0.225,0.786,Ledell,Eackles,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
13,2,2953,1988,4:30,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,Kenny,Gattison,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
