,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
333,68,2863,1991,13:46,1.97,4.82,0.25,0.71,0.9,1.07,0.78,2.35,3.13,1.1,0.32,0.22,0.68,1.99,5.09,0.409,0.354,0.836,Danny,Ferry,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
334,81,605,1991,22:42,4.01,8.84,0.09,0.4,2.0,2.36,0.69,1.91,2.6,2.1,1.22,0.25,1.48,1.7,10.11,0.454,0.219,0.848,Kevin,Edwards,,,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
335,63,2862,1991,32:00,4.92,10.86,1.1,2.65,1.38,1.95,1.49,3.38,4.87,3.78,1.24,0.35,1.65,2.38,12.32,0.453,0.413,0.707,Craig,Ehlo,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
336,82,2964,1991,38:24,9.71,18.6,0.01,0.07,4.6,6.23,2.78,8.45,11.23,1.9,1.07,2.99,2.55,3.38,24.02,0.522,0.167,0.738,Patrick,Ewing,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
337,34,600,1991,5:08,0.97,2.26,0.0,0.0,0.47,0.56,0.62,1.18,1.79,0.18,0.06,0.09,0.56,0.65,2.41,0.429,0.0,0.842,Dave,Feitl,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
338,35,614,1991,9:49,1.0,2.34,0.0,0.0,0.2,0.31,1.09,1.8,2.89,0.6,0.11,0.77,0.43,1.63,2.2,0.427,0.0,0.636,Wayne,Cooper,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
339,10,690,1991,4:48,0.7,2.3,0.0,0.2,0.2,0.2,0.1,0.6,0.7,0.5,0.2,0.0,0.4,0.5,1.6,0.304,0.0,1.0,Lanard,Copeland,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
340,80,617,1991,27:35,3.79,7.88,0.0,0.05,2.18,2.51,2.04,3.86,5.9,1.75,1.03,0.25,1.21,2.41,9.75,0.481,0.0,0.866,Tyrone,Corbin,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
341,70,2987,1991,30:42,7.34,15.04,0.07,0.19,2.53,3.56,3.53,5.49,9.01,1.46,0.83,0.49,1.64,3.0,17.29,0.488,0.385,0.711,Terry,Cummings,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
342,11,2971,1991,8:54,0.82,3.36,0.0,0.09,1.18,1.45,0.18,0.91,1.09,0.36,0.45,0.09,0.91,0.55,2.82,0.243,0.0,0.813,Quintin,Dailey,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
343,78,532,1991,31:09,5.86,11.82,0.0,0.05,3.08,4.44,3.29,3.74,7.04,1.4,0.74,0.21,1.77,2.51,14.79,0.496,0.0,0.694,Terry,Catledge,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
344,81,577,1991,24:23,3.64,8.01,0.12,0.64,2.67,3.23,0.85,1.48,2.33,4.52,0.9,0.16,2.06,1.86,10.07,0.455,0.192,0.824,Bimbo,Coles,,,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
345,7,659,1991,8:17,0.57,2.57,0.14,0.71,0.29,0.43,0.14,0.57,0.71,1.71,0.14,0.0,0.71,1.14,1.57,0.222,0.2,0.667,Demetrius,Calip,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
346,81,2991,1991,23:09,2.72,6.06,0.0,0.02,1.7,2.75,1.91,3.31,5.22,0.73,0.65,1.96,0.9,2.51,7.14,0.448,0.0,0.619,Elden,Campbell,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
347,78,522,1991,31:17,6.76,14.58,0.17,0.47,3.08,3.83,1.81,1.86,3.67,2.94,1.08,0.4,2.12,2.64,16.76,0.464,0.351,0.803,Tony,Campbell,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
348,56,2982,1991,13:33,1.07,2.88,0.05,0.38,0.5,0.73,0.39,1.3,1.7,2.54,0.52,0.34,1.14,1.54,2.7,0.373,0.143,0.683,Paul,Pressey,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
349,11,637,1991,12:21,1.45,3.09,0.0,0.27,1.27,1.64,0.09,0.91,1.0,2.73,0.27,0.36,1.0,1.55,4.18,0.471,0.0,0.778,Kevin,Pritchard,,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
350,39,2956,1991,8:21,1.1,3.18,0.33,1.05,0.41,0.67,0.41,0.9,1.31,0.31,0.41,0.21,0.41,0.82,2.95,0.347,0.317,0.615,Brian,Quinnett,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
351,79,2879,1991,35:26,5.86,11.99,0.0,0.04,4.68,6.39,3.89,7.94,11.82,1.38,0.51,1.53,2.73,3.52,16.41,0.489,0.0,0.733,Rony,Seikaly,,,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
352,65,582,1991,23:56,4.71,8.98,0.05,0.09,1.92,2.51,1.51,3.78,5.29,1.88,0.92,0.35,1.72,3.43,11.38,0.524,0.5,0.767,Frank,Brickowski,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
353,36,2998,1991,27:11,4.36,8.81,0.14,0.53,2.39,3.11,2.42,4.44,6.86,1.67,1.53,0.97,2.44,3.17,11.25,0.495,0.263,0.768,Vlade,Divac,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
354,74,2891,1991,23:56,5.89,11.55,0.0,0.03,2.05,2.61,1.68,3.96,5.64,1.57,0.39,1.35,1.76,3.12,13.84,0.51,0.0,0.788,Rik,Smits,,,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
355,13,712,1991,16:04,1.54,2.92,0.0,0.0,0.85,1.23,1.23,2.38,3.62,0.38,0.54,0.31,1.54,3.46,3.92,0.526,0.0,0.688,Jeff,Ruland,,,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
356,61,616,1991,24:16,2.31,5.43,0.0,0.0,2.02,2.92,2.74,4.39,7.13,0.87,0.44,1.3,1.15,3.95,6.64,0.426,0.0,0.691,Felton,Spencer,,,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
357,81,2983,1991,32:22,7.42,15.77,0.69,1.93,2.67,3.32,1.79,3.21,5.0,2.9,1.83,0.84,2.14,3.33,18.2,0.471,0.359,0.803,Reggie,Williams,,,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
358,3,713,1991,8:20,0.67,1.33,0.0,0.0,2.0,3.33,1.0,2.67,3.67,0.33,0.33,0.33,1.0,1.33,3.33,0.5,0.0,0.6,Ronnie,Grandison,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
359,78,2907,1991,26:16,3.53,7.63,0.19,0.65,0.56,0.69,0.44,1.92,2.36,6.9,1.77,0.18,2.4,2.32,7.81,0.462,0.294,0.815,Gary,Grant,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
360,68,3019,1991,13:06,1.46,3.31,0.1,0.26,0.29,0.35,0.21,0.81,1.01,3.19,0.66,0.03,0.68,1.12,3.31,0.44,0.389,0.833,Greg,Grant,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
361,81,2929,1991,35:17,5.64,9.75,0.0,0.02,2.9,3.91,4.25,5.72,9.96,2.68,1.23,1.62,1.21,2.42,14.19,0.578,0.0,0.741,Horace,Grant,,,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
362,66,3065,1991,12:54,2.44,5.61,0.06,0.26,0.95,1.39,1.14,1.05,2.18,1.08,0.61,0.39,0.88,1.38,5.89,0.435,0.235,0.685,Anthony,Frederick,,,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
