,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
0,32,46405958,1973,10:33,1.75,3.75,0,0,1.0,1.531,0.156,0.344,1.75,0.438,0.063,0.0,0,1.594,4.5,0.467,0,0.653,Ken,Durrett,,,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1,18,46406963,1973,18:06,2.611,6.333,0,0,0.944,1.444,0.611,0.611,1.889,2.778,0.333,0.278,0,2.5,6.167,0.412,0,0.654,Larry,Cannon,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2,71,2269,1973,35:29,8.211,16.31,0,0,2.465,3.0,0.169,0.62,6.746,2.831,0.451,0.451,0,3.606,18.887,0.503,0,0.822,Bob,Dandridge,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
3,64,46405417,1973,10:53,1.375,2.922,0,0,0.469,0.719,0.156,0.422,3.109,0.844,0.016,0.188,0,1.797,3.219,0.471,0,0.652,Terry,Driscoll,,,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4,56,46403298,1973,20:12,3.0,7.357,0,0,1.786,2.286,0.304,0.429,4.875,1.089,0.143,0.089,0,2.679,7.786,0.408,0,0.781,John,Block,,,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
5,44,46406979,1973,32:16,5.136,11.409,0,0,2.341,3.205,0.318,1.023,7.932,2.477,0.273,0.25,0,3.705,12.614,0.45,0,0.73,Double,D,,,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
6,3,46406996,1973,2:00,0.333,1.333,0,0,0.333,1.0,0.0,0.333,0.333,0.0,0.0,0.0,0,0.333,1.0,0.25,0,0.333,Travis,Grant,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
7,24,46406993,1973,5:42,0.875,2.667,0,0,0.917,1.542,0.083,0.042,1.625,0.458,0.083,0.0,0,1.375,2.667,0.328,0,0.595,Steve,Downing,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
8,42,46404879,1973,33:14,6.405,14.214,0,0,1.929,2.357,0.167,0.476,5.0,5.548,0.452,0.048,0,3.0,14.738,0.451,0,0.818,Herm,Gilliam,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
9,81,2247,1973,43:48,11.704,21.716,0,0,3.642,5.185,0.395,1.765,14.543,4.765,0.58,3.506,0,2.864,27.049,0.539,0,0.702,Kareem,Abdul-Jabbar,,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
10,79,46405441,1973,15:18,1.696,3.532,0,0,1.316,1.886,0.342,0.62,4.089,1.215,0.025,0.152,0,1.759,4.709,0.48,0,0.698,Bob,Christian,,,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
11,40,46404330,1973,8:09,1.075,3.275,0,0,0.375,0.475,0.05,0.125,1.0,0.575,0.1,0.025,0,1.3,2.525,0.328,0,0.789,Eldo,Garrett,,,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
12,80,2255,1973,28:01,4.3,9.275,0,0,1.838,2.213,0.325,0.275,4.675,2.163,0.125,0.15,0,3.0,10.438,0.464,0,0.831,Don,Chaney,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
13,80,46406961,1973,21:02,2.825,6.138,0,0,1.338,1.688,0.75,1.238,1.988,3.488,1.163,0.125,0,2.338,6.988,0.46,0,0.793,Bernie,Fryer,,,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
14,69,46404379,1973,39:05,9.058,21.116,0,0,3.275,4.551,0.159,0.391,4.667,5.768,0.13,0.058,0,3.449,21.391,0.429,0,0.72,Fred,Carter,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
15,79,2254,1973,41:45,8.051,18.456,0,0,2.772,3.354,0.468,2.291,15.646,4.443,0.139,0.165,0,3.646,18.873,0.436,0,0.826,Dave,Cowens,,,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
16,54,46403281,1973,31:30,5.537,11.87,0,0,1.87,2.352,0.074,0.241,2.519,4.963,0.111,0.0,0,2.241,12.944,0.466,0,0.795,Archie,Clark,,,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
17,30,46406989,1973,5:34,1.1,3.167,0,0,0.4,0.533,0.033,0.033,1.8,0.267,0.0,0.0,0,1.2,2.6,0.347,0,0.75,Mel,Davis,,,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
